year,contest,form,problem_no,source,statement,answer,major_category,minor_category,tags,key_idea,notes
2014,AMC 12,A,11,2014 AMC 12A Problem 11,"David drives from his home to the airport to catch a flight. He drives 35 miles in the first hour, but realizes that he will be 1 hour late if he continues at this speed. He increases his speed by 15 miles per hour for the rest of the way to the airport and arrives 30 minutes early. How many miles is the airport from his home? (A) 140 (B) 175 (C) 210 (D) 245 (E) 280",,代数,运算与化简,代数;化简,通过代数化简、配对或基本运算降低计算量。,自动分类依据较弱，按代数主线暂归类
2014,AMC 12,A,12,2014 AMC 12A Problem 12,Two circles intersect at points A and B. The minor arcs AB measure 30◦ on one circle and 60◦ on the other circle. What is the ratio of the area of the larger circle to the area of the smaller circle? √ √ (A) 2 (B) 1 + 3 (C) 3 (D) 2 + 3 (E) 4,,几何,圆与曲线,圆;曲线,利用圆、切线、曲线方程或几何约束求关键量。,
2014,AMC 12,A,13,2014 AMC 12A Problem 13,"A fancy bed and breakfast inn has 5 rooms, each with a distinctive color-coded decor. One day 5 friends arrive to spend the night. There are no other guests that night. The friends can room in any combination they wish, but with no more than 2 friends per room. In how many ways can the innkeeper assign the guests to the rooms? (A) 2100 (B) 2220 (C) 3000 (D) 3120 (E) 3125",,组合数学,染色与构造,染色;构造,按颜色/类型分类，使用构造、对称或计数。,
2014,AMC 12,A,14,2014 AMC 12A Problem 14,"Let a < b < c be three integers such that a, b, c is an arithmetic progression and a, c, b is a geometric progression. What is the smallest possible value of c? (A) − 2 (B) 1 (C) 2 (D) 4 (E) 6",,数论,整数构造,整数;构造,用整数范围、构造和极值条件筛选可能值。,
2014,AMC 12,A,15,2014 AMC 12A Problem 15,"A five-digit palindrome is a positive integer with respective digits abcba, where a is non-zero. Let S be the sum of all five-digit palindromes. What is the sum of the digits of S? (A) 9 (B) 18 (C) 27 (D) 36 (E) 45",,数论,进制与数字,数字;进制,分析数字、位值或进制表示带来的整数约束。,
2014,AMC 12,A,16,2014 AMC 12A Problem 16,"The product (8)(888 . . . 8), where the second factor has k digits, is an integer whose digits have a sum of 1000. What is k? (A) 901 (B) 911 (C) 919 (D) 991 (E) 999",,数论,进制与数字,数字;进制,分析数字、位值或进制表示带来的整数约束。,
2014,AMC 12,A,17,2014 AMC 12A Problem 17,"A 4 × 4 × h rectangular box contains a sphere of radius 2 and eight smaller spheres of radius 1. The smaller spheres are each tangent to three sides of the box, and the larger sphere is tangent to each of the smaller spheres. What is h? √ √ √ √ √ (A) 2 + 2 7 (B) 3 + 2 5 (C) 4 + 2 7 (D) 4 5 (E) 4 7",,几何,空间几何,空间几何;体积,用截面、相似、体积或空间距离关系建模。,
2014,AMC 12,A,18,2014 AMC 12A Problem 18,"The domain of the function f (x) = log (log (log (log (log x)))) is an interval of length m , 1 4 1 16 1 n 2 4 16 where m and n are relatively prime positive integers. What is m + n? (A) 19 (B) 31 (C) 271 (D) 319 (E) 511",,数论,质因数与整除,质因数;整除,分解质因数并检查整除条件。,
2014,AMC 12,A,19,2014 AMC 12A Problem 19,There are exactly N distinct rational numbers k such that |k| < 200 and 5x2 + kx + 12 = 0 has at least one integer solution for x. What is N ? (A) 6 (B) 12 (C) 24 (D) 48 (E) 78,,数论,整数构造,整数;构造,用整数范围、构造和极值条件筛选可能值。,
2014,AMC 12,A,20,2014 AMC 12A Problem 20,"In △BAC, ∠BAC = 40◦, AB = 10, and AC = 6. Points D and E lie on AB and AC respectively. What is the minimum possible value of BE + DE + CD? √ 27 √ √ (A) 6 3 + 3 (B) (C) 8 3 (D) 14 (E) 3 3 + 9 2",,代数,运算与化简,代数;化简,通过代数化简、配对或基本运算降低计算量。,自动分类依据较弱，按代数主线暂归类
2014,AMC 12,A,21,2014 AMC 12A Problem 21,"For every real number x, let ⌊x⌋ denote the greatest integer not exceeding x, and let f (x) = ⌊x⌋(2014x−⌊x⌋ − 1). The set of all numbers x such that 1 ≤ x < 2014 and f (x) ≤ 1 is a union of disjoint intervals. What is the sum of the lengths of those intervals? log 2015 log 2014 2014 1 (A) 1 (B) (C) (D) (E) 2014 2014 log 2014 log 2013 2013",,数论,整数构造,整数;构造,用整数范围、构造和极值条件筛选可能值。,
2014,AMC 12,A,22,2014 AMC 12A Problem 22,"The number 5867 is between 22013 and 22014. How many pairs of integers (m, n) are there such that 1 ≤ m ≤ 2012 and 5n < 2m < 2m+2 < 5n+1? (A) 278 (B) 279 (C) 280 (D) 281 (E) 282",,数论,整数构造,整数;构造,用整数范围、构造和极值条件筛选可能值。,
2014,AMC 12,A,23,2014 AMC 12A Problem 23,"The fraction 1 = 0.b b . . . b b b , 992 n−1 n−2 2 1 0 where n is the length of the period of the repeating decimal expansion. What is the sum b + 0 b + · · · + b ? 1 n−1 (A) 874 (B) 883 (C) 887 (D) 891 (E) 892",,数论,进制与数字,数字;进制,分析数字、位值或进制表示带来的整数约束。,
2014,AMC 12,A,24,2014 AMC 12A Problem 24,"Let f (x) = x + |x − 100| − |x + 100|, and for n ≥ 1, let f (x) = |f (x)| − 1. For how many 0 n n−1 values of x is f (x) = 0? 100 (A) 299 (B) 300 (C) 301 (D) 302 (E) 303",,代数,运算与化简,代数;化简,通过代数化简、配对或基本运算降低计算量。,自动分类依据较弱，按代数主线暂归类
2014,AMC 12,A,25,2014 AMC 12A Problem 25,"The parabola P has focus (0, 0) and goes through the points (4, 3) and (−4, −3). For how many points (x, y) ∈ P with integer coefficients is it true that |4x + 3y| ≤ 1000? (A) 38 (B) 40 (C) 42 (D) 44 (E) 46",,几何,三角形,三角形;角度,运用三角形边角关系、三角函数或面积公式。,
2014,AMC 12,B,1,2014 AMC 12B Problem 1,"Leah has 13 coins, all of which are pennies and nickels. If she had one more nickel than she has now, then she would have the same number of pennies and nickels. In cents, how much are Leah’s coins worth? (A) 33 (B) 35 (C) 37 (D) 39 (E) 41",,概率与统计,组合概率,概率;计数,分别计数有利情况与总情况，再化为概率。,
2014,AMC 12,B,2,2014 AMC 12B Problem 2,"Orvin went to the store with just enough money to buy 30 balloons. When he arrived, he discov- ered that the store had a special sale on balloons: buy 1 balloon at the regular price and get a second at 1 off the regular price. What is the greatest number of balloons Orvin could buy? 3 (A) 33 (B) 34 (C) 36 (D) 38 (E) 39",,代数,运算与化简,代数;化简,通过代数化简、配对或基本运算降低计算量。,自动分类依据较弱，按代数主线暂归类
2014,AMC 12,B,3,2014 AMC 12B Problem 3,"Randy drove the first third of his trip on a gravel road, the next 20 miles on pavement, and the remaining one-fifth on a dirt road. In miles, how long was Randy’s trip? (A) 30 (B) 400 (C) 75 (D) 40 (E) 300 11 2 7",,代数,运算与化简,代数;化简,通过代数化简、配对或基本运算降低计算量。,自动分类依据较弱，按代数主线暂归类
2014,AMC 12,B,4,2014 AMC 12B Problem 4,Susie pays for 4 muffins and 3 bananas. Calvin spends twice as much paying for 2 muffins and 16 bananas. A muffin is how many times as expensive as a banana? (A) 3 (B) 5 (C) 7 (D) 2 (E) 13 2 3 4 4,,代数,运算与化简,代数;化简,通过代数化简、配对或基本运算降低计算量。,自动分类依据较弱，按代数主线暂归类
2014,AMC 12,B,5,2014 AMC 12B Problem 5,"Doug constructs a square window using 8 equal-size panes of glass, as shown. The ratio of the height to width for each pane is 5 : 2, and the borders around and between the panes are 2 inches wide. In inches, what is the side length o the square window? (A) 26 (B) 28 (C) 30 (D) 32 (E) 34",,几何,三角形,三角形;角度,运用三角形边角关系、三角函数或面积公式。,题面包含图形
2014,AMC 12,B,6,2014 AMC 12B Problem 6,"Ed and Ann both have lemonade with their lunch. Ed orders the regular size. Ann gets the large lemonade, which is 50% more than the regular. After both consume 3 of their drinks, Ann gives",,代数,运算与化简,代数;化简,通过代数化简、配对或基本运算降低计算量。,自动分类依据较弱，按代数主线暂归类
2014,AMC 12,B,7,2014 AMC 12B Problem 7,For how many positive integers n is n also a positive integer? 30−n (A) 4 (B) 5 (C) 6 (D) 7 (E) 8,,数论,整数构造,整数;构造,用整数范围、构造和极值条件筛选可能值。,
2014,AMC 12,B,8,2014 AMC 12B Problem 8,"In the addition shown below A, B, C, and D are distinct digits. How many different values are possible for D? ABBCB + BCADA DBDDD (A) 2 (B) 4 (C) 7 (D) 8 (E) 9",,数论,进制与数字,数字;进制,分析数字、位值或进制表示带来的整数约束。,题面包含图形
2014,AMC 12,B,9,2014 AMC 12B Problem 9,"Convex quadrilateral ABCD has AB = 3, BC = 4, CD = 13, AD = 12, and ∠ABC = 90◦, as shown. What is the area of the quadrilateral? B A C D (A) 30 (B) 36 (C) 40 (D) 48 (E) 58.5",,几何,面积与相似,面积;比例,抓住面积比例、相似关系或周长约束建立方程。,题面包含图形
2014,AMC 12,B,10,2014 AMC 12B Problem 10,"Danica drove her new car on a trip for a whole number of hours, averaging 55 miles per hour. At the beginning of the trip, abc miles were displayed on the odometer, where abc is a 3-digit number with a ≥ 1 and a + b + c ≤ 7. At the end of the trip, where the odometer showed cba miles. What is a2 + b2 + c2? (A) 26 (B) 27 (C) 36 (D) 37 (E) 41",,数论,进制与数字,数字;进制,分析数字、位值或进制表示带来的整数约束。,
2014,AMC 12,B,11,2014 AMC 12B Problem 11,"A list of 11 positive integers has a mean of 10, a median of 9, and a unique mode of 8. What is the largest possible value of an integer in the list? (A) 24 (B) 30 (C) 31 (D) 33 (E) 35",,概率与统计,平均数与数据集,平均数;数据,把平均数、总和或中位数条件转化为代数约束。,
2014,AMC 12,B,12,2014 AMC 12B Problem 12,"A set S consists of triangles whose sides have integer lengths less than 5, and no two elements of S are congruent or similar. What is the largest number of elements that S can have? (A) 8 (B) 9 (C) 10 (D) 11 (E) 12",,几何,面积与相似,面积;比例,抓住面积比例、相似关系或周长约束建立方程。,
2014,AMC 12,B,13,2014 AMC 12B Problem 13,"Real numbers a and b are chosen with 1 < a < b such that no triangle with positive area has side lengths 1, a, and b or 1 , 1 , and 1. What is the smallest possible value of b? b a √ √ √ 3 + 3 5 3 + 5 3 + 6 (A) (B) (C) (D) (E) 3 2 2 2 2",,几何,面积与相似,面积;比例,抓住面积比例、相似关系或周长约束建立方程。,
2014,AMC 12,B,14,2014 AMC 12B Problem 14,A rectangular box has a total surface area of 94 square inches. The sum of the lengths of all its edges is 48 inches. What is the sum of the lengths in inches of all of its interior diagonals? √ √ √ √ √ (A) 8 3 (B) 10 2 (C) 16 3 (D) 20 2 (E) 40 2,,几何,面积与相似,面积;比例,抓住面积比例、相似关系或周长约束建立方程。,
2014,AMC 12,B,15,2014 AMC 12B Problem 15,"When p = (cid:80)6 k ln k, the number ep is an integer. What is the largest power of 2 that is a factor k=1 of ep? (A) 212 (B) 214 (C) 216 (D) 218 (E) 220",,数论,质因数与整除,质因数;整除,分解质因数并检查整除条件。,
2014,AMC 12,B,16,2014 AMC 12B Problem 16,"Let P be a cubic polynomial with P (0) = k, P (1) = 2k, and P (−1) = 3k. What is P (2) + P (−2)? (A) 0 (B) k (C) 6k (D) 7k (E) 14k",,代数,多项式与根,多项式;根,结合韦达定理、整数根或多项式结构求解。,
2014,AMC 12,B,17,2014 AMC 12B Problem 17,"Let P be the parabola with equation y = x2 and let Q = (20, 14) There are real numbers r and s such that the line through Q with slope m does not intersect P if and only if r < m < s. What is r + s? (A)1 (B)26 (C)40 (D)52 (E)80",,几何,坐标几何,坐标;几何,建立坐标或使用距离、斜率、面积公式求解。,
2014,AMC 12,B,18,2014 AMC 12B Problem 18,"The numbers 1, 2, 3, 4, 5 are to be arranged in a circle. An arrangement is bad if it is not true that for every n from 1 to 15 one can find a subset of the numbers that appear consecutively on the circle that sum to n. Arrangements that differ only by a rotation or a reflection are considered the same. How many different bad arrangements are there? (A) 1 (B) 2 (C) 3 (D) 4 (E) 5",,组合数学,排列组合,排列组合;计数,用分组、排列组合或容斥完成计数。,
2014,AMC 12,B,19,2014 AMC 12B Problem 19,A sphere is inscribed in a truncated right circular cone as shown. The volume of the truncated cone is twice that of the sphere. What is the ratio of the radius of the bottom base of the trun- cated cone to the radius of the top base of the truncated cone? √ √ 3 1 + 5 √ 3 + 5 (A) (B) (C) 3 (D) 2 (E) 2 2 2,,几何,空间几何,空间几何;体积,用截面、相似、体积或空间距离关系建模。,题面包含图形
2014,AMC 12,B,20,2014 AMC 12B Problem 20,For how many positive integers x is log (x − 40) + log (60 − x) < 2? 10 10 (A) 10 (B) 18 (C) 19 (D) 20 (E) infinitely many,,数论,整数构造,整数;构造,用整数范围、构造和极值条件筛选可能值。,
2014,AMC 12,B,21,2014 AMC 12B Problem 21,"In the figure, ABCD is a square of side length 1. The rectangles J KHG and EBCF are congru- ent. What is BE? C F H D G K B E J A √ √ 1 √ 1 √ 3 2 (A) ( 6 − 2) (B) (C) 2 − 3 (D) (E) 1 − 2 4 6 2",,几何,三角形,三角形;角度,运用三角形边角关系、三角函数或面积公式。,题面包含图形
2014,AMC 12,B,22,2014 AMC 12B Problem 22,"In a small pond there are eleven lily pads in a row labeled 0 through 10. A frog is sitting on pad 1. When the frog is on pad N , 0 < N < 10, it will jump to pad N − 1 with probability N and to 10 pad N + 1 with probability 1 − N . Each jump is independent of the previous jumps. If the frog 10 reaches pad 0 it will be eaten by a patiently waiting snake. If the frog reaches pad 10 it will exit the pond, never to return. What is the probability that the frog will escape being eaten by the snake? (A) 32 (B) 161 (C) 63 (D) 7 (E) 1 79 384 146 16 2",,概率与统计,独立性,独立事件;概率,把事件关系转化为计数或比例条件。,
2014,AMC 12,B,23,2014 AMC 12B Problem 23,The number 2017 is prime. Let S = (cid:80)62 (cid:0)2014(cid:1). What is the remainder when S is divided by k=0 k 2017? (A) 32 (B) 684 (C) 1024 (D) 1576 (E) 2016,,数论,整除与同余,同余;余数,把条件转化为同余或余数分类讨论。,
2014,AMC 12,B,24,2014 AMC 12B Problem 24,"Let ABCDE be a pentagon inscribed in a circle such that AB = CD = 3, BC = DE = 10, and AE = 14. The sum of the lengths of all diagonals of ABCDE is equal to m , where m and n are n relatively prime positive integers. What is m+n? (A) 129 (B) 247 (C) 353 (D) 391 (E) 421",,几何,圆与曲线,圆;曲线,利用圆、切线、曲线方程或几何约束求关键量。,
2014,AMC 12,B,25,2014 AMC 12B Problem 25,What is the sum of all positive real solutions x to the equation (cid:18) (cid:18) 2014π2 (cid:19)(cid:19) 2 cos(2x) cos(2x) − cos = cos(4x) − 1? x (A) π (B) 810π (C) 1008π (D) 1080π (E) 1800π –,,代数,三角恒等式,三角函数;恒等式,用三角恒等式、角度关系或特殊角化简。,
