year,contest,form,problem_no,source,statement,answer,major_category,minor_category,tags,key_idea,notes
2017,AMC 8,,12,2017 AMC 8 Problem 12,"The smallest positive integer greater than 1 that leaves a remainder of 1 when divided by 4, 5, and 6 lies between which of the following pairs of numbers? (A) 2 and 19 (B) 20 and 39 (C) 40 and 59 (D) 60 and 79 (E) 80 and 124",D,数论,余数,余数;AMC 8,在适当模数下计算并利用余数周期。,题面与选项按 AoPS Wiki 同年 Problems 页面核验；答案按对应 Answer Key 核验
2017,AMC 8,,13,2017 AMC 8 Problem 13,"Peter, Emma, and Kyler played chess with each other. Peter won 4 games and lost 2 games. Emma won 3 games and lost 3 games. If Kyler lost 3 games, how many games did he win? (A) 0 (B) 1 (C) 2 (D) 3 (E) 4",B,组合数学,计数,计数;AMC 8,建立不重不漏的分类或递推计数。,题面与选项按 AoPS Wiki 同年 Problems 页面核验；答案按对应 Answer Key 核验
2017,AMC 8,,14,2017 AMC 8 Problem 14,"Chloe and Zoe are both students in Ms. Demeanor's math class. Last night, they each solved half of the problems in their homework assignment alone and then solved the other half together. Chloe had correct answers to only 80% of the problems she solved alone, but overall 88% of her answers were correct. Zoe had correct answers to 90% of the problems she solved alone. What was Zoe's overall percentage of correct answers? (A) 89 (B) 92 (C) 93 (D) 96 (E) 98",C,算术与数感,百分比,百分比;AMC 8,把百分比转成乘法关系，追踪基准量的变化。,题面与选项按 AoPS Wiki 同年 Problems 页面核验；答案按对应 Answer Key 核验
2017,AMC 8,,15,2017 AMC 8 Problem 15,"In the arrangement of letters and numerals below, by how many different paths can one spell AMC8? Beginning at the A in the middle, a path allows only moves from one letter to an adjacent (above, below, left, or right, but not diagonal) letter. One example of such a path is traced in the picture. [图形] (A) 8 (B) 9 (C) 12 (D) 24 (E) 36",D,组合数学,计数,计数;排列,建立不重不漏的分类或递推计数。,题面包含图形；纯文本以 [图形] 标记图形位置；图形细节已对照原题 PDF 与 AoPS 题页；题面与选项按 AoPS Wiki 同年 Problems 页面核验；答案按对应 Answer Key 核验
2017,AMC 8,,16,2017 AMC 8 Problem 16,"In the figure below, choose point D on BC so that triangle ACD and triangle ABD have equal perimeters. What is the area of triangle ABD? [图形] (A) (3)/(4) (B) (3)/(2) (C) 2 (D) (12)/(5) (E) (5)/(2)",D,几何与测量,三角形,三角形;面积,利用三角形的边、角、相似或面积关系求解。,题面包含图形；纯文本以 [图形] 标记图形位置；图形细节已对照原题 PDF 与 AoPS 题页；题面与选项按 AoPS Wiki 同年 Problems 页面核验；答案按对应 Answer Key 核验
2017,AMC 8,,17,2017 AMC 8 Problem 17,"Starting with some gold coins and some empty treasure chests, I tried to put 9 gold coins in each treasure chest, but that left 2 treasure chests empty. So instead I put 6 gold coins in each treasure chest, but then I had 3 gold coins left over. How many gold coins did I have? (A) 9 (B) 27 (C) 45 (D) 63 (E) 81",C,代数,方程,方程;AMC 8,设未知数，把题目条件翻译成方程并筛选符合条件的解。,题面与选项按 AoPS Wiki 同年 Problems 页面核验；答案按对应 Answer Key 核验
2017,AMC 8,,18,2017 AMC 8 Problem 18,"In the non-convex quadrilateral ABCD shown below, ∠ BCD is a right angle, AB=12, BC=4, CD=3, and AD=13. [图形] What is the area of quadrilateral ABCD? (A) 12 (B) 24 (C) 26 (D) 30 (E) 36",B,几何与测量,四边形,四边形;面积,利用特殊四边形的边、对角线和面积性质。,题面包含图形；纯文本以 [图形] 标记图形位置；图形细节已对照原题 PDF 与 AoPS 题页；题面与选项按 AoPS Wiki 同年 Problems 页面核验；答案按对应 Answer Key 核验
2017,AMC 8,,19,2017 AMC 8 Problem 19,"For any positive integer M, the notation M! denotes the product of the integers 1 through M. What is the largest integer n for which 5^n is a factor of the sum 98!+99!+100!? (A) 23 (B) 24 (C) 25 (D) 26 (E) 27",D,数论,因数与倍数,因数与倍数;因数,进行质因数分解，利用因数、倍数或最小公倍数结构。,题面与选项按 AoPS Wiki 同年 Problems 页面核验；答案按对应 Answer Key 核验
2017,AMC 8,,20,2017 AMC 8 Problem 20,"An integer between 1000 and 9999, inclusive, is chosen at random. What is the probability that it is an odd integer whose digits are all distinct? (A) (14)/(75) (B) (56)/(225) (C) (107)/(400) (D) (7)/(25) (E) (9)/(25)",B,概率与统计,概率,概率;数字,确定等可能样本空间，计数有利结果并求比值。,题面与选项按 AoPS Wiki 同年 Problems 页面核验；答案按对应 Answer Key 核验
2017,AMC 8,,21,2017 AMC 8 Problem 21,"Suppose a, b, and c are nonzero real numbers, and a+b+c=0. What are the possible value(s) for (a)/(|a|)+(b)/(|b|)+(c)/(|c|)+(abc)/(|abc|)? (A) 0 (B) 1 and -1 (C) 2 and -2 (D) 0,2, and -2 (E) 0,1, and -1",A,代数,表达式,表达式;AMC 8,按定义代入并利用代数结构化简表达式。,题面与选项按 AoPS Wiki 同年 Problems 页面核验；答案按对应 Answer Key 核验
2017,AMC 8,,22,2017 AMC 8 Problem 22,"In the right triangle ABC, AC=12, BC=5, and angle C is a right angle. A semicircle is inscribed in the triangle as shown. What is the radius of the semicircle? [图形] (A) (7)/(6) (B) (13)/(5) (C) (59)/(18) (D) (10)/(3) (E) (60)/(13)",D,几何与测量,圆,圆;三角形,利用半径、弧、扇形或圆与多边形的面积关系。,题面包含图形；纯文本以 [图形] 标记图形位置；图形细节已对照原题 PDF 与 AoPS 题页；题面与选项按 AoPS Wiki 同年 Problems 页面核验；答案按对应 Answer Key 核验
2017,AMC 8,,23,2017 AMC 8 Problem 23,"Each day for four days, Linda traveled for one hour at a speed that resulted in her traveling one mile in an integer number of minutes. Each day after the first, her speed decreased so that the number of minutes to travel one mile increased by 5 minutes over the preceding day. Each of the four days, her distance traveled was also an integer number of miles. What was the total number of miles for the four trips? (A) 10 (B) 15 (C) 25 (D) 50 (E) 82",C,代数,数列,数列;速度,识别相邻项或项号之间的规律，再求指定项或总和。,题面与选项按 AoPS Wiki 同年 Problems 页面核验；答案按对应 Answer Key 核验
2017,AMC 8,,24,2017 AMC 8 Problem 24,"Mrs. Sanders has three grandchildren, who call her regularly. One calls her every three days, one calls her every four days, and one calls her every five days. All three called her on December 31, 2016. On how many days during the next year did she not receive a phone call from any of her grandchildren? (A) 78 (B) 80 (C) 144 (D) 146 (E) 152",D,组合数学,容斥,容斥;AMC 8,用总数减重复或用集合交并关系计算。,题面与选项按 AoPS Wiki 同年 Problems 页面核验；答案按对应 Answer Key 核验
2017,AMC 8,,25,2017 AMC 8 Problem 25,"In the figure shown, US and UT are line segments each of length 2, and ∠TUS = 60°. Arcs TR and SR are each one-sixth of a circle with radius 2. What is the area of the region shown? [图形] (A) 3sqrt(3)-π (B) 4sqrt(3)-(4π)/(3) (C) 2sqrt(3) (D) 4sqrt(3)-(2π)/(3) (E) 4+(4π)/(3)",B,几何与测量,圆,圆;面积,利用半径、弧、扇形或圆与多边形的面积关系。,题面包含图形；纯文本以 [图形] 标记图形位置；图形细节已对照原题 PDF 与 AoPS 题页；题面与选项按 AoPS Wiki 同年 Problems 页面核验；答案按对应 Answer Key 核验
