year,contest,form,problem_no,source,statement,answer,major_category,minor_category,tags,key_idea,notes
2016,AMC 12,A,11,2016 AMC 12A Problem 11,"Each of the 100 students in a certain summer camp can either sing, dance, or act. Some students have more than one talent, but no student has all three talents. There are 42 students who cannot sing, 65 students who cannot dance, and 29 students who cannot act. How many students have two of these talents? (A) 16 (B) 25 (C) 36 (D) 49 (E) 64",,代数,三角恒等式,三角函数;恒等式,用三角恒等式、角度关系或特殊角化简。,
2016,AMC 12,A,12,2016 AMC 12A Problem 12,"In △ABC, AB = 6, BC = 7, and CA = 8. Point D lies on BC, and AD bisects ∠BAC. Point E lies on AC, and BE bisects ∠ABC. The bisectors intersect at F . What is the ratio AF : F D? C E D F A B (A) 3 : 2 (B) 5 : 3 (C) 2 : 1 (D) 7 : 3 (E) 5 : 2",,代数,运算与化简,代数;化简,通过代数化简、配对或基本运算降低计算量。,自动分类依据较弱，按代数主线暂归类
2016,AMC 12,A,13,2016 AMC 12A Problem 13,Let N be a positive multiple of 5. One red ball and N green balls are arranged in a line in random order. Let P (N ) be the probability that at least 3 of the green balls are on the same side of the 5 red ball. Observe that P (5) = 1 and that P (N ) approaches 4 as N grows large. What is the sum 5 of the digits of the least value of N such that P (N ) < 321 ? 400 (A) 12 (B) 14 (C) 16 (D) 18 (E) 20,,概率与统计,平均数与数据集,平均数;数据,把平均数、总和或中位数条件转化为代数约束。,
2016,AMC 12,A,14,2016 AMC 12A Problem 14,"Each vertex of a cube is to be labeled with an integer 1 through 8, with each integer being used once, in such a way that the sum of the four numbers on the vertices of a face is the same for each face. Arrangements that can be obtained from each other through rotations of the cube are considered to be the same. How many different arrangements are possible? (A) 1 (B) 3 (C) 6 (D) 12 (E) 24",,组合数学,排列组合,排列组合;计数,用分组、排列组合或容斥完成计数。,
2016,AMC 12,A,15,2016 AMC 12A Problem 15,"Circles with centers P, Q and R, having radii 1, 2 and 3, respectively, lie on the same side of line l and are tangent to l at P ′, Q′ and R′, respectively, with Q′ between P ′ and R′. The circle with center Q is externally tangent to each of the other two circles. What is the area of triangle P QR? (cid:113) √ √ (cid:113) (A) 0 (B) 2 (C) 1 (D) 6 − 2 (E) 3 3 2",,几何,圆与曲线,圆;曲线,利用圆、切线、曲线方程或几何约束求关键量。,
2016,AMC 12,A,16,2016 AMC 12A Problem 16,"The graphs of y = log x, y = log 3, y = log x, and y = log 1 are plotted on the same set 3 x 1 x 3 3 of axes. How many points in the plane with positive x−coordinates lie on two or more of the graphs? (A) 2 (B) 3 (C) 4 (D) 5 (E) 6",,代数,对数与指数,对数;指数,使用换底、指数规律或对数恒等式化简。,
2016,AMC 12,A,17,2016 AMC 12A Problem 17,"Let ABCD be a square. Let E, F, G and H be the centers, respectively, of equilateral triangles with bases AB, BC, CD, and DA, each exterior to the square. What is the ratio of the area of square EF GH to the area of square ABCD? √ √ √ √ √ (A) 1 (B) 2+ 3 (C) 2 (D) 2+ 3 (E) 3 3 2",,几何,面积与相似,面积;比例,抓住面积比例、相似关系或周长约束建立方程。,
2016,AMC 12,A,18,2016 AMC 12A Problem 18,"For some positive integer n, the number 110n3 has 110 positive integer divisors, including 1 and the number 110n3. How many positive integer divisors does the number 81n4 have? (A) 110 (B) 191 (C) 261 (D) 325 (E) 425",,数论,整数构造,整数;构造,用整数范围、构造和极值条件筛选可能值。,
2016,AMC 12,A,19,2016 AMC 12A Problem 19,"Jerry starts at 0 on the real number line. He tosses a fair coin 8 times. When he gets heads, he moves 1 unit in the positive direction; when he gets tails, he moves 1 unit in the negative direction. The probability that he reaches 4 at some time during this process is a/b, where a and b are relatively prime positive integers. What is a + b? (For example, he succeeds if his sequence of tosses is HT HHHHHH.) (A) 69 (B) 151 (C) 257 (D) 293 (E) 313",,概率与统计,组合概率,概率;计数,分别计数有利情况与总情况，再化为概率。,
2016,AMC 12,A,20,2016 AMC 12A Problem 20,"A binary operation ♢ has the properties that a ♢ (b ♢ c) = (a ♢ b) · c and that a ♢ a = 1 for all nonzero real numbers a, b, and c. (Here · represents multiplication). The solution to the equation 2016 ♢ (6 ♢ x) = 100 can be written as p , where p and q are relatively prime positive integers. q What is p + q? (A) 109 (B) 201 (C) 301 (D) 3049 (E) 33, 601 √",,数论,质因数与整除,质因数;整除,分解质因数并检查整除条件。,
2016,AMC 12,A,21,2016 AMC 12A Problem 21,A quadrilateral is inscribed in a circle of radius 200 2. Three of the sides of this quadrilateral have length 200. What is the length of the fourth side? √ √ √ (A) 200 (B) 200 2 (C) 200 3 (D) 300 2 (E) 500,,几何,圆与曲线,圆;曲线,利用圆、切线、曲线方程或几何约束求关键量。,
2016,AMC 12,A,22,2016 AMC 12A Problem 22,"How many ordered triples (x, y, z) of positive integers satisfy lcm(x, y) = 72, lcm(x, z) = 600, and lcm(y, z) = 900? (A) 15 (B) 16 (C) 24 (D) 27 (E) 64",,数论,整数构造,整数;构造,用整数范围、构造和极值条件筛选可能值。,
2016,AMC 12,A,23,2016 AMC 12A Problem 23,"Three numbers in the interval [0,1] are chosen independently and at random. What is the proba- bility that the chosen numbers are the side lengths of a triangle with positive area? (A) 1 (B) 1 (C) 1 (D) 2 (E) 5 6 3 2 3 6",,概率与统计,几何概率,几何概率;面积,将随机位置参数化，用面积或长度比例计算概率。,
2016,AMC 12,A,24,2016 AMC 12A Problem 24,"There is a smallest positive real number a such that there exists a positive real number b such that all the roots of the polynomial x3 − ax2 + bx − a are real. In fact, for this value of a the value of b is unique. What is this value of b? (A) 8 (B) 9 (C) 10 (D) 11 (E) 12",,代数,多项式与根,多项式;根,结合韦达定理、整数根或多项式结构求解。,
2016,AMC 12,A,25,2016 AMC 12A Problem 25,"Let k be a positive integer. Bernardo and Silvia take turns writing and erasing numbers on a blackboard as follows. Bernardo starts by writing the smallest perfect square with k + 1 digits. Every time Bernardo writes a number, Silvia erases the last k digits of it. Bernardo then writes the next perfect square, Silvia erases the last k digits of it, and this process continues until the last two numbers that remain on the board differ by at least 2. Let f (k) be the smallest positive integer not written on the board. For example, if k = 1, then the numbers that Bernardo writes are 16, 25, 36, 49, and 64, and the numbers showing on the board after Silvia erases are 1, 2, 3, 4, and 6, and thus f (1) = 5. What is the sum of the digits of f (2) + f (4) + f (6) + · · · + f (2016)? (A) 7986 (B) 8002 (C) 8030 (D) 8048 (E) 8064",,几何,三角形,三角形;角度,运用三角形边角关系、三角函数或面积公式。,
2016,AMC 12,B,1,2016 AMC 12B Problem 1,What is the value of 2a−1+ a− 2 1 when a = 1 ? a 2 (A) 1 (B) 2 (C) 5 (D) 10 (E) 20 2,,代数,运算与化简,代数;化简,通过代数化简、配对或基本运算降低计算量。,自动分类依据较弱，按代数主线暂归类
2016,AMC 12,B,2,2016 AMC 12B Problem 2,The harmonic mean of two numbers can be calculated as twice their product divided by their sum. The harmonic mean of 1 and 2016 is closest to which integer? (A) 2 (B) 45 (C) 504 (D) 1008 (E) 2015,,概率与统计,平均数与数据集,平均数;数据,把平均数、总和或中位数条件转化为代数约束。,
2016,AMC 12,B,3,2016 AMC 12B Problem 3,Let x = −2016. What is the value of (cid:12) (cid:12) (cid:12) (cid:12) |x| − x (cid:12) (cid:12) − |x| (cid:12) (cid:12) − x? (A) − 2016 (B) 0 (C) 2016 (D) 4032 (E) 6048,,代数,运算与化简,代数;化简,通过代数化简、配对或基本运算降低计算量。,自动分类依据较弱，按代数主线暂归类
2016,AMC 12,B,4,2016 AMC 12B Problem 4,"The ratio of the measures of two acute angles is 5 : 4, and the complement of one of these two angles is twice as large as the complement of the other. What is the sum of the degree measures of the two angles? (A) 75 (B) 90 (C) 135 (D) 150 (E) 270",,几何,三角形,三角形;角度,运用三角形边角关系、三角函数或面积公式。,
2016,AMC 12,B,5,2016 AMC 12B Problem 5,"The War of 1812 started with a declaration of war on Thursday, June 18, 1812. The peace treaty to end the war was signed 919 days later, on December 24, 1814. On what day of the week was the treaty signed? (A) Friday (B) Saturday (C) Sunday (D) Monday (E) Tuesday",,代数,运算与化简,代数;化简,通过代数化简、配对或基本运算降低计算量。,自动分类依据较弱，按代数主线暂归类
2016,AMC 12,B,6,2016 AMC 12B Problem 6,"All three vertices of △ABC lie on the parabola defined by y = x2, with A at the origin and BC parallel to the x-axis. The area of the triangle is 64. What is the length of BC? (A) 4 (B) 6 (C) 8 (D) 10 (E) 16",,几何,坐标几何,坐标;几何,建立坐标或使用距离、斜率、面积公式求解。,
2016,AMC 12,B,7,2016 AMC 12B Problem 7,"Josh writes the numbers 1, 2, 3, . . . , 99, 100. He marks out 1, skips the next number (2), marks out 3, and continues skipping and marking out the next number to the end of the list. Then he goes back to the start of his list, marks out the first remaining number (2), skips the next number (4), marks out 6, skips 8, marks out 10, and so on to the end. Josh continues in this manner until only one number remains. What is that number? (A) 13 (B) 32 (C) 56 (D) 64 (E) 96",,代数,运算与化简,代数;化简,通过代数化简、配对或基本运算降低计算量。,自动分类依据较弱，按代数主线暂归类
2016,AMC 12,B,8,2016 AMC 12B Problem 8,"A thin piece of wood of uniform density in the shape of an equilateral triangle with side length 3 inches weighs 12 ounces. A second piece of the same type of wood, with the same thickness, also in the shape of an equilateral triangle, has side length of 5 inches. Which of the following is closest to the weight, in ounces, of the second piece? (A) 14.0 (B) 16.0 (C) 20.0 (D) 33.3 (E) 55.6",,几何,三角形,三角形;角度,运用三角形边角关系、三角函数或面积公式。,
2016,AMC 12,B,9,2016 AMC 12B Problem 9,"Carl decided to fence in his rectangular garden. He bought 20 fence posts, placed one on each of the four corners, and spaced out the rest evenly along the edges of the garden, leaving exactly 4 yards between neighboring posts. The longer side of his garden, including the corners, has twice as many posts as the shorter side, including the corners. What is the area, in square yards, of Carl’s garden? (A) 256 (B) 336 (C) 384 (D) 448 (E) 512",,几何,面积与相似,面积;比例,抓住面积比例、相似关系或周长约束建立方程。,
2016,AMC 12,B,10,2016 AMC 12B Problem 10,"A quadrilateral has vertices P (a, b), Q(b, a), R(−a, −b), and S(−b, −a), where a and b are integers with a > b > 0. The area of P QRS is 16. What is a + b? (A) 4 (B) 5 (C) 6 (D) 12 (E) 13",,几何,面积与相似,面积;比例,抓住面积比例、相似关系或周长约束建立方程。,
2016,AMC 12,B,11,2016 AMC 12B Problem 11,"How many squares whose sides are parallel to the axes and whose vertices have coordinates that are integers lie entirely within the region bounded by the line y = πx, the line y = −0.1 and the line x = 5.1? (A) 30 (B) 41 (C) 45 (D) 50 (E) 57",,几何,坐标几何,坐标;几何,建立坐标或使用距离、斜率、面积公式求解。,
2016,AMC 12,B,12,2016 AMC 12B Problem 12,"All the numbers 1, 2, 3, 4, 5, 6, 7, 8, 9 are written in a 3 × 3 array of squares, one number in each square, in such a way that if two numbers are consecutive then they occupy squares that share an edge. The numbers in the four corners add up to 18. What is the number in the center? (A) 5 (B) 6 (C) 7 (D) 8 (E) 9",,几何,三角形,三角形;角度,运用三角形边角关系、三角函数或面积公式。,
2016,AMC 12,B,13,2016 AMC 12B Problem 13,"Alice and Bob live 10 miles apart. One day Alice looks due north from her house and sees an airplane. At the same time Bob looks due west from his house and sees the same airplane. The angle of elevation of the airplane is 30◦ from Alice’s position and 60◦ from Bob’s position. Which of the following is closest to the airplane’s altitude, in miles? (A) 3.5 (B) 4 (C) 4.5 (D) 5 (E) 5.5",,几何,三角形,三角形;角度,运用三角形边角关系、三角函数或面积公式。,
2016,AMC 12,B,14,2016 AMC 12B Problem 14,"The sum of an infinite geometric series is a positive number S, and the second term in the series is 1. What is the smallest possible value of S? √ √ (A) 1+ 5 (B) 2 (C) 5 (D) 3 (E) 4 2",,代数,运算与化简,代数;化简,通过代数化简、配对或基本运算降低计算量。,自动分类依据较弱，按代数主线暂归类
2016,AMC 12,B,15,2016 AMC 12B Problem 15,"All the numbers 2, 3, 4, 5, 6, 7 are assigned to the six faces of a cube, one number to each face. For each of the eight vertices of the cube, a product of three numbers is computed, where the three numbers are the numbers assigned to the three faces that include that vertex. What is the greatest possible value of the sum of these eight products? (A) 312 (B) 343 (C) 625 (D) 729 (E) 1680",,几何,空间几何,空间几何;体积,用截面、相似、体积或空间距离关系建模。,
2016,AMC 12,B,16,2016 AMC 12B Problem 16,In how many ways can 345 be written as the sum of an increasing sequence of two or more consecutive positive integers? (A) 1 (B) 3 (C) 5 (D) 6 (E) 7,,组合数学,递推与序列计数,递推;序列,建立状态递推或寻找周期规律计数。,
2016,AMC 12,B,17,2016 AMC 12B Problem 17,"In △ABC shown in the figure, AB = 7, BC = 8, CA = 9, and AH is an altitude. Points D and E lie on sides AC and AB, respectively, so that BD and CE are angle bisectors, intersecting AH at Q and P , respectively. What is P Q? C 9 8 D H Q P E A 7 B √ √ √ (A) 1 (B) 5 3 (C) 4 2 (D) 8 5 (E) 6 8 5 15 5",,几何,三角形,三角形;角度,运用三角形边角关系、三角函数或面积公式。,题面包含图形
2016,AMC 12,B,18,2016 AMC 12B Problem 18,What is the area of the region enclosed by the graph of the equation x2 + y2 = |x| + |y|? √ √ √ √ (A) π + 2 (B) π + 2 (C) π + 2 2 (D) 2π + 2 (E) 2π + 2 2,,几何,面积与相似,面积;比例,抓住面积比例、相似关系或周长约束建立方程。,
2016,AMC 12,B,19,2016 AMC 12B Problem 19,"Tom, Dick, and Harry are playing a game. Starting at the same time, each of them flips a fair coin repeatedly until he gets his first head, at which point he stops. What is the probability that all three flip their coins the same number of times? (A) 1 (B) 1 (C) 1 (D) 1 (E) 1 8 7 6 4 3",,概率与统计,组合概率,概率;计数,分别计数有利情况与总情况，再化为概率。,
2016,AMC 12,B,20,2016 AMC 12B Problem 20,"A set of teams held a round-robin tournament in which every team played every other team exactly once. Every team won 10 games and lost 10 games; there were no ties. How many sets of three teams {A, B, C} were there in which A beat B, B beat C, and C beat A? (A) 385 (B) 665 (C) 945 (D) 1140 (E) 1330",,组合数学,排列组合,排列组合;计数,用分组、排列组合或容斥完成计数。,
2016,AMC 12,B,21,2016 AMC 12B Problem 21,"Let ABCD be a unit square. Let Q be the midpoint of CD. For i = 1, 2, . . . , let P be the in- 1 i tersection of AQ and BD, and let Q be the foot of the perpendicular from P to CD. What i i+1 i is ∞ (cid:88) Area of △DQ P ? i i i=1 (A) 1 (B) 1 (C) 1 (D) 1 (E) 1 6 4 3 2",,几何,面积与相似,面积;比例,抓住面积比例、相似关系或周长约束建立方程。,
2016,AMC 12,B,22,2016 AMC 12B Problem 22,"For a certain positive integer n less than 1000, the decimal equivalent of 1 is 0.abcdef , a repeating n decimal of period 6, and the decimal equivalent of 1 is 0.wxyz, a repeating decimal of period n+6 4. In which interval does n lie? (A) [1, 200] (B) [201, 400] (C) [401, 600] (D) [601, 800] (E) [801, 999]",,数论,进制与数字,数字;进制,分析数字、位值或进制表示带来的整数约束。,
2016,AMC 12,B,23,2016 AMC 12B Problem 23,What is the volume of the region in three-dimensional space defined by the inequalities |x| + |y| + |z| ≤ 1 and |x| + |y| + |z − 1| ≤ 1? (A) 1 (B) 1 (C) 1 (D) 2 (E) 1 6 3 2 3,,代数,运算与化简,代数;化简,通过代数化简、配对或基本运算降低计算量。,自动分类依据较弱，按代数主线暂归类
2016,AMC 12,B,24,2016 AMC 12B Problem 24,"There are exactly 77, 000 ordered quadruples (a, b, c, d) such that gcd(a, b, c, d) = 77 and lcm(a, b, c, d) = n. What is the smallest possible value of n? (A) 13, 860 (B) 20, 790 (C) 21, 560 (D) 27, 720 (E) 41, 580 √",,数论,整数构造,整数;构造,用整数范围、构造和极值条件筛选可能值。,
2016,AMC 12,B,25,2016 AMC 12B Problem 25,"The sequence (a ) is defined recursively by a = 1, a = 19 2, and a = a a2 for n ≥ 2. n 0 1 n n−1 n−2 What is the smallest positive integer k such that the product a a · · · a is an integer? 1 2 k (A) 17 (B) 18 (C) 19 (D) 20 (E) 21 –",,数论,整数构造,整数;构造,用整数范围、构造和极值条件筛选可能值。,
