year,contest,form,problem_no,source,statement,answer,major_category,minor_category,tags,key_idea,notes
2013,AMC 12,A,11,2013 AMC 12A Problem 11,"Triangle ABC is equilateral with AB = 1. Points E and G are on AC and points D and F are on AB such that both DE and F G are parallel to BC. Furthermore, triangle ADE and trapezoids DF GE and F BCG all have the same perimeter. What is DE + F G? C G E A D F B 3 21 13 5 (A) 1 (B) (C) (D) (E) 2 13 8 3",,几何,面积与相似,面积;比例,抓住面积比例、相似关系或周长约束建立方程。,
2013,AMC 12,A,12,2013 AMC 12A Problem 12,"The angles in a particular triangle are in arithmetic progression, and the side lengths are 4, 5, x. √ √ The sum of the possible values of x equals a + b + c where a, b, and c are positive integers. What is a + b + c? (A) 36 (B) 38 (C) 40 (D) 42 (E) 44",,几何,三角形,三角形;角度,运用三角形边角关系、三角函数或面积公式。,
2013,AMC 12,A,13,2013 AMC 12A Problem 13,"Let points A = (0, 0), B = (1, 2), C = (3, 3), and D = (4, 0). Quadrilateral ABCD is cut into (cid:16) (cid:17) equal area pieces by a line passing through A. This line intersects CD at point p , r , where q s these fractions are in lowest terms. What is p + q + r + s? (A) 54 (B) 58 (C) 62 (D) 70 (E) 75",,几何,面积与相似,面积;比例,抓住面积比例、相似关系或周长约束建立方程。,
2013,AMC 12,A,14,2013 AMC 12A Problem 14,"The sequence log 162, log x, log y, log z, log 1250 12 12 12 12 12 is an arithmetic progression. What is x? √ √ √ (A) 125 3 (B) 270 (C) 162 5 (D) 434 (E) 225 6",,代数,对数与指数,对数;指数,使用换底、指数规律或对数恒等式化简。,
2013,AMC 12,A,15,2013 AMC 12A Problem 15,"Rabbits Peter and Pauline have three offspring—Flopsie, Mopsie, and Cotton-tail. These five rabbits are to be distributed to four different pet stores so that no store gets both a parent and a child. It is not required that every store gets a rabbit. In how many different ways can this be done? (A) 96 (B) 108 (C) 156 (D) 204 (E) 372",,代数,运算与化简,代数;化简,通过代数化简、配对或基本运算降低计算量。,自动分类依据较弱，按代数主线暂归类
2013,AMC 12,A,16,2013 AMC 12A Problem 16,"A, B, C are three piles of rocks. The mean weight of the rocks in A is 40 pounds, the mean weight of the rocks in B is 50 pounds, the mean weight of the rocks in the combined piles A and B is 43 pounds, and the mean weight of the rocks in the combined piles A and C is 44 pounds. What is the greatest possible integer value for the mean in pounds of the rocks in the combined piles B and C? (A) 55 (B) 56 (C) 57 (D) 58 (E) 59",,概率与统计,平均数与数据集,平均数;数据,把平均数、总和或中位数条件转化为代数约束。,
2013,AMC 12,A,17,2013 AMC 12A Problem 17,A group of 12 pirates agree to divide a treasure chest of gold coins among themselves as fol- lows. The k th pirate to take a share takes k of the coins that remain in the chest. The number 12 of coins initially in the chest is the smallest number for which this arrangement will allow each pirate to receive a positive whole number of coins. How many coins does the 12 th pirate receive? (A) 720 (B) 1296 (C) 1728 (D) 1925 (E) 3850,,概率与统计,平均数与数据集,平均数;数据,把平均数、总和或中位数条件转化为代数约束。,
2013,AMC 12,A,18,2013 AMC 12A Problem 18,Six spheres of radius 1 are positioned so that their centers are at the vertices of a regular hexagon of side length 2. The six spheres are internally tangent to a larger sphere whose center is the center of the hexagon. An eighth sphere is externally tangent to the six smaller spheres and internally tangent to the larger sphere. What is the radius of this eighth sphere? √ √ (A) 2 (B) 3 (C) 5 (D) 3 (E) 2 2 3,,几何,空间几何,空间几何;体积,用截面、相似、体积或空间距离关系建模。,
2013,AMC 12,A,19,2013 AMC 12A Problem 19,"In △ABC, AB = 86, and AC = 97. A circle with center A and radius AB intersects BC at points B and X. Moreover BX and CX have integer lengths. What is BC? (A) 11 (B) 28 (C) 33 (D) 61 (E) 72",,几何,圆与曲线,圆;曲线,利用圆、切线、曲线方程或几何约束求关键量。,
2013,AMC 12,A,20,2013 AMC 12A Problem 20,"Let S be the set {1, 2, 3, ..., 19}. For a, b ∈ S, define a ≻ b to mean that either 0 < a − b ≤ 9 or b − a > 9. How many ordered triples (x, y, z) of elements of S have the property that x ≻ y, y ≻ z, and z ≻ x? (A) 810 (B) 855 (C) 900 (D) 950 (E) 988",,概率与统计,平均数与数据集,平均数;数据,把平均数、总和或中位数条件转化为代数约束。,
2013,AMC 12,A,21,2013 AMC 12A Problem 21,"Consider A = log(2013 + log(2012 + log(2011 + log(· · · + log(3 + log 2) · · · )))). Which of the following intervals contains A? (A) (log 2016, log 2017) (B) (log 2017, log 2018) (C) (log 2018, log 2019) (D) (log 2019, log 2020) (E) (log 2020, log 2021)",,代数,对数与指数,对数;指数,使用换底、指数规律或对数恒等式化简。,
2013,AMC 12,A,22,2013 AMC 12A Problem 22,A palindrome is a nonnegative integer number that reads the same forwards and backwards when written in base 10 with no leading zeros. A 6-digit palindrome n is chosen uniformly at random. What is the probability that n is also a palindrome? 11 (A) 8 (B) 33 (C) 7 (D) 9 (E) 11 25 100 20 25 30 √ √,,概率与统计,组合概率,概率;计数,分别计数有利情况与总情况，再化为概率。,
2013,AMC 12,A,23,2013 AMC 12A Problem 23,"ABCD is a square of side length 3+1. Point P is on AC such that AP = 2. The square region bounded by ABCD is rotated 90◦ counterclockwise with center P , sweeping out a region whose area is 1 (aπ + b), where a, b, and c are positive integers and gcd(a, b, c) = 1. What is a + b + c? c (A) 15 (B) 17 (C) 19 (D) 21 (E) 23",,几何,几何变换,变换;对称,用旋转、反射、对称或展开方法简化路径和角度。,
2013,AMC 12,A,24,2013 AMC 12A Problem 24,Three distinct segments are chosen at random among the segments whose end-points are the vertices of a regular 12-gon. What is the probability that the lengths of these three segments are the three side lengths of a triangle with positive area? (A) 553 (B) 443 (C) 111 (D) 81 (E) 223 715 572 143 104 286,,概率与统计,几何概率,几何概率;面积,将随机位置参数化，用面积或长度比例计算概率。,
2013,AMC 12,A,25,2013 AMC 12A Problem 25,Let f : C → C be defined by f (z) = z2 + iz + 1. How many complex numbers z are there such that Im(z) > 0 and both the real and the imaginary parts of f (z) are integers with absolute value at most 10? (A) 399 (B) 401 (C) 413 (D 431 (E) 441,,数论,整数构造,整数;构造,用整数范围、构造和极值条件筛选可能值。,
2013,AMC 12,B,1,2013 AMC 12B Problem 1,"On a particular January day, the high temperature in Lincoln, Nebraska, was 16 degrees higher than the low temperature, and the average of the high and low temperatures was 3◦. In degrees, what was the low temperature in Lincoln that day? (A) − 13 (B) − 8 (C) − 5 (D) 3 (E) 11",,概率与统计,平均数与数据集,平均数;数据,把平均数、总和或中位数条件转化为代数约束。,
2013,AMC 12,B,2,2013 AMC 12B Problem 2,Mr Green measures his rectangular garden by walking two of the sides and finds that it is 15 steps by 20 steps. Each or Mr Green’s steps is two feet long. Mr Green expect half a pound of potatoes per square foot from his garden. How many pounds of potatoes does Mr Green expect from his garden? (A) 600 (B) 800 (C) 1000 (D) 1200 (E) 1400,,几何,三角形,三角形;角度,运用三角形边角关系、三角函数或面积公式。,
2013,AMC 12,B,3,2013 AMC 12B Problem 3,"When counting from 3 to 201, 53 is the 51 st number counted. When counting backwards from 201 to 3, 53 is the n th number counted. What is n? (A) 146 (B) 147 (C) 148 (D) 149 (E) 150",,代数,运算与化简,代数;化简,通过代数化简、配对或基本运算降低计算量。,自动分类依据较弱，按代数主线暂归类
2013,AMC 12,B,4,2013 AMC 12B Problem 4,"Ray’s car averages 40 miles per gallon of gasoline, and Tom’s car averages 10 miles per gallon of gasoline. Ray and Tom each drive the same number of miles. What is the cars’ combined rate of miles per gallon of gasoline? (A) 10 (B) 16 (C) 25 (D) 30 (E) 40",,概率与统计,平均数与数据集,平均数;数据,把平均数、总和或中位数条件转化为代数约束。,
2013,AMC 12,B,5,2013 AMC 12B Problem 5,The average age of 33 fifth-graders is 11. The average age of 55 of their parents is 33. What is the average age of all of these parents and fifth-graders? (A) 22 (B) 23.25 (C) 24.75 (D) 26.25 (E) 28,,概率与统计,平均数与数据集,平均数;数据,把平均数、总和或中位数条件转化为代数约束。,
2013,AMC 12,B,6,2013 AMC 12B Problem 6,Real numbers x and y satisfy the equation x2 + y2 = 10x − 6y − 34. What is x + y? (A) 1 (B) 2 (C) 3 (D) 6 (E) 8,,代数,方程与不等式,方程;不等式,将题设转化为方程组或不等式并求解。,
2013,AMC 12,B,7,2013 AMC 12B Problem 7,"Jo and Blair take turns counting from 1 to one more than the last number said by the other person. Jo starts by saying ”1”, so Blair follows by saying ”1, 2”. Jo then says ”1, 2, 3”, and so on. What is the 53rd number said? (A) 2 (B) 3 (C) 5 (D) 6 (E) 8",,代数,运算与化简,代数;化简,通过代数化简、配对或基本运算降低计算量。,自动分类依据较弱，按代数主线暂归类
2013,AMC 12,B,8,2013 AMC 12B Problem 8,"Line ℓ has equation 3x − 2y = 1 and goes through A = (−1, −2). Line ℓ has equation y = 1 1 2 and meets line ℓ at point B. Line ℓ has positive slope, goes through point A, and meets ℓ at 1 3 2 point C. The area of △ABC is 3. What is the slope of ℓ ? 3 (A) 2 (B) 3 (C) 1 (D) 4 (E) 3 3 4 3 2",,几何,坐标几何,坐标;几何,建立坐标或使用距离、斜率、面积公式求解。,
2013,AMC 12,B,9,2013 AMC 12B Problem 9,What is the sum of the exponents of the prime factors of the square root of the largest perfect square that divides 12!? (A) 5 (B) 7 (C) 8 (D) 10 (E) 12,,几何,三角形,三角形;角度,运用三角形边角关系、三角函数或面积公式。,
2013,AMC 12,B,10,2013 AMC 12B Problem 10,"Alex has 75 red tokens and 75 blue tokens. There is a booth where Alex can give two red tokens and receive in return a silver token and a blue token, and another booth where Alex can give three blue tokens and receive in return a silver token and a red token. Alex continues to exchange tokens until no more exchanges are possible. How many silver tokens will Alex have at the end? (A) 62 (B) 82 (C) 83 (D 102 (E) 103",,代数,运算与化简,代数;化简,通过代数化简、配对或基本运算降低计算量。,自动分类依据较弱，按代数主线暂归类
2013,AMC 12,B,11,2013 AMC 12B Problem 11,"Two bees start at the same spot and fly at the same rate in the following directions. Bee A travels 1 foot north, then 1 foot east, then 1 foot upwards, and then continues to repeat this pattern. Bee B travels 1 foot south, then 1 foot west, and then continues to repeat this pattern. In what directions are the bees traveling when they are exactly 10 feet away from each other? (A) A east, B west (B) A north, B south (C) A north, B west (D) A up, B south (E) A up, B west",,代数,运算与化简,代数;化简,通过代数化简、配对或基本运算降低计算量。,自动分类依据较弱，按代数主线暂归类
2013,AMC 12,B,12,2013 AMC 12B Problem 12,"Cities A, B, C, D, and E are connected by roads A(cid:103)B, A(cid:103)D, A(cid:103)E, B(cid:103)C, B(cid:103)D, C(cid:103)D, D(cid:103)E. How many different routes are there from A to B that use each road exactly once? (Such a route will nec- essarily visit cities more than once.) D C E A B (A) 7 (B) 9 (C) 12 (D) 16 (E) 18",,代数,运算与化简,代数;化简,通过代数化简、配对或基本运算降低计算量。,自动分类依据较弱，按代数主线暂归类
2013,AMC 12,B,13,2013 AMC 12B Problem 13,"The internal angles of quadrilateral ABCD form an arithmetic progression. Triangles ABD and DCB are similar with ∠DBA = ∠DCB and ∠ADB = ∠CBD. Moreover, the angles in each of these two triangles also form an arithmetic progression. In degrees, what is the largest possible sum of the two largest angles of ABCD? (A) 210 (B) 220 (C) 230 (D 240 (E) 250",,几何,面积与相似,面积;比例,抓住面积比例、相似关系或周长约束建立方程。,
2013,AMC 12,B,14,2013 AMC 12B Problem 14,"Two non-decreasing sequences of nonnegative integers have different first terms. Each se- quence has the property that each term beginning with the third is the sum of the previous two terms, and the seventh term of each sequence is N . What is the smallest possible value of N ? (A) 55 (B) 89 (C) 104 (D 144 (E) 273",,组合数学,递推与序列计数,递推;序列,建立状态递推或寻找周期规律计数。,
2013,AMC 12,B,15,2013 AMC 12B Problem 15,"The number 2013 is expressed in the form a !a ! · · · a ! 1 2 m 2013 = , b !b ! · · · b ! 1 2 n where a ≥ a ≥ · · · ≥ a and b ≥ b ≥ · · · ≥ b are positive integers and a + b is as small 1 2 m 1 2 n 1 1 as possible. What is |a − b |? 1 1 (A) 1 (B) 2 (C) 3 (D 4 (E) 5",,数论,整数构造,整数;构造,用整数范围、构造和极值条件筛选可能值。,
2013,AMC 12,B,16,2013 AMC 12B Problem 16,Let ABCDE be an equiangular convex pentagon of perimeter 1. The pairwise intersections of the lines that extend the side of the pentagon determine a five-pointed star polygon. Let s be the perimeter of the star. What is the difference between the maximum and minimum possible perimeter of s? √ √ √ (A) 0 (B) 1 (C) 5−1 (D) 5+1 (E) 5 2 2 2,,几何,面积与相似,面积;比例,抓住面积比例、相似关系或周长约束建立方程。,
2013,AMC 12,B,17,2013 AMC 12B Problem 17,"Let a, b, and c be real numbers such that a + b + c = 2, and a2 + b2 + c2 = 12 What is the difference between the maximum and minimum possible values of c? (A) 2 (B) 10 (C) 4 (D) 16 (E) 20 3 3 3",,代数,运算与化简,代数;化简,通过代数化简、配对或基本运算降低计算量。,
2013,AMC 12,B,18,2013 AMC 12B Problem 18,"Barbara and Jenna play the following game, in which they take turns. A number of coins lie on a table. When it is Barbara’s turn, she must remove 2 or 4 coins, unless only one coin remains, in which case she loses her turn. When it is Jenna’s turn, she must remove 1 or 3 coins. A coin flip determines who goes first. Whoever removes the last coin wins the game. Assume both players use their best strategy. Who will win when the game starts with 2013 coins and when the game starts with 2014 coins? (A) Barbara will win with 2013 coins, and Jenna will win with 2014 coins. (B) Jenna will win with 2013 coins, and whoever goes first will win with 2014 coins. (C) Barbara will win with 2013 coins, and whoever goes second will win with 2014 coins. (D) Jenna will win with 2013 coins, and Barbara will win with 2014 coins. (E) Whoever goes first will win with 2013 coins, and whoever goes second will win with 2014 coins.",,概率与统计,组合概率,概率;计数,分别计数有利情况与总情况，再化为概率。,
2013,AMC 12,B,19,2013 AMC 12B Problem 19,"In triangle ABC, AB = 13, BC = 14, and CA = 15. Distinct points D, E, and F lie on segments BC, CA, and DE, respectively, such that AD ⊥ BC, DE ⊥ AC, and AF ⊥ BF . The length of segment DF can be written as m , where m and n are relatively prime positive integers. What is n m + n? (A) 18 (B) 21 (C) 24 (D 27 (E) 30",,几何,三角形,三角形;角度,运用三角形边角关系、三角函数或面积公式。,
2013,AMC 12,B,20,2013 AMC 12B Problem 20,"For 135◦ < x < 180◦, points P = (cos x, cos2 x), Q = (cot x, cot2 x), R = (sin x, sin2 x) and S = (tan x, tan2 x) are the vertices of a trapezoid. What is sin(2x)? √ √ √ √ (A) 2 − 2 2 (B) 3 3 − 6 (C) 3 2 − 5 (D) − 3 (E) 1 − 3 4",,代数,三角恒等式,三角函数;恒等式,用三角恒等式、角度关系或特殊角化简。,
2013,AMC 12,B,21,2013 AMC 12B Problem 21,"Consider the set of 30 parabolas defined as follows: all parabolas have as focus the point (0,0) and the directrix lines have the form y = ax + b with a and b integers such that a ∈ {−2, −1, 0, 1, 2} and b ∈ {−3, −2, −1, 1, 2, 3}. No three of these parabolas have a common point. How many points in the plane are on two of these parabolas? (A) 720 (B) 760 (C) 810 (D 840 (E) 870",,几何,坐标几何,坐标;几何,建立坐标或使用距离、斜率、面积公式求解。,
2013,AMC 12,B,22,2013 AMC 12B Problem 22,Let m > 1 and n > 1 be integers. Suppose that the product of the solutions for x of the equation 8(log x)(log x) − 7 log x − 6 log x − 2013 = 0 n m n m is the smallest possible integer. What is m + n? (A) 12 (B) 20 (C) 24 (D 48 (E) 272,,数论,整数构造,整数;构造,用整数范围、构造和极值条件筛选可能值。,
2013,AMC 12,B,23,2013 AMC 12B Problem 23,"Bernardo chooses a three-digit positive integer N and writes both its base-5 and base-6 repre- sentations on a blackboard. Later LeRoy sees the two numbers Bernardo has written. Treat- ing the two numbers as base-10 integers, he adds them to obtain an integer S. For exam- ple, if N = 749, Bernardo writes the numbers 10,444 and 3,245, and LeRoy obtains the sum S = 13, 689. For how many choices of N are the two rightmost digits of S, in order, the same as those of 2N ? (A) 5 (B) 10 (C) 15 (D 20 (E) 25",,数论,进制与数字,数字;进制,分析数字、位值或进制表示带来的整数约束。,
2013,AMC 12,B,24,2013 AMC 12B Problem 24,"Let ABC be a triangle where M is the midpoint of AC, and CN is the angle bisector of ∠ACB with N on AB. Let X be the intersection of the median BM and the bisector CN . In addition △BXN is equilateral and AC = 2. What is BN 2? √ √ √ √ √ (A) 10−6 2 (B) 2 (C) 5 2−3 3 (D) 2 (E) 3 3−4 . 7 9 8 6 5",,概率与统计,平均数与数据集,平均数;数据,把平均数、总和或中位数条件转化为代数约束。,
2013,AMC 12,B,25,2013 AMC 12B Problem 25,"Let G be the set of polynomials of the form P (z) = zn + c zn−1 + · · · + c z2 + c z + 50, n−1 2 1 where c , c , · · · , c are integers and P (z) has n distinct roots of the form a + ib with a and b 1 2 n−1 integers. How many polynomials are in G? (A) 288 (B) 528 (C) 576 (D 992 (E) 1056 –",,数论,整数构造,整数;构造,用整数范围、构造和极值条件筛选可能值。,
