year,contest,form,problem_no,source,statement,answer,major_category,minor_category,tags,key_idea,notes
2022,AMC 12,A,22,2022 AMC 12A Problem 22,"Let c be a real number, and let z , z be the two complex numbers satisfying the quadratic z2 − 1 2 cz + 10 = 0. Points z , z , 1 , and 1 are the vertices of a (convex) quadrilateral Q in the complex plane. When the area 1 of 2 Q z o1 btains z2its maximum value, c is the closest to which of the following? (A) 4.5 (B) 5 (C) 5.5 (D) 6 (E) 6.5",,几何,面积与相似,面积;比例,抓住面积比例、相似关系或周长约束建立方程。,
2022,AMC 12,A,23,2022 AMC 12A Problem 23,"Let h and k be the unique relatively prime positive integers such that n n 1 1 1 1 h n + + + · · · + = . 1 2 3 n k n Let L denote the least common multiple of the numbers 1, 2, 3, · · · , n. For how many integers n n with 1 ≤ n ≤ 22 is k < L ? n n (A) 0 (B) 3 (C) 7 (D) 8 (E) 10",,数论,质因数与整除,质因数;整除,分解质因数并检查整除条件。,
2022,AMC 12,A,24,2022 AMC 12A Problem 24,"How many strings of length 5 formed from the digits 0,1,2,3,4 are there such that for each j ∈ {1, 2, 3, 4}, at least j of the digits are less than j? (For example, 02214 satisfies the condition because it contains at least 1 digit less than 1, at least 2 digits less than 2, at least 3 digits less than 3, and at least 4 digits less than 4. The string 23404 does not satisfy the condition because it does not contain at least 2 digits less than 2.) (A) 500 (B) 625 (C) 1089 (D) 1199 (E) 1296",,组合数学,递推与序列计数,递推;序列,建立状态递推或寻找周期规律计数。,
2022,AMC 12,A,25,2022 AMC 12A Problem 25,"A circle with integer radius r is centered at (r, r). Distinct line segments of length c connect i points (0, a ) to (b , 0) for 1 ≤ i ≤ 14 and are tangent to the circle, where a , b , and c are all i i i i i positive integers and c ≤ c ≤ · · · ≤ c . What is the ratio c14 for the least possible value of r? 1 2 14 c1 (A) 21 (B) 85 (C) 7 (D) 39 (E) 17 5 13 5",,几何,圆与曲线,圆;曲线,利用圆、切线、曲线方程或几何约束求关键量。,
2022,AMC 12,B,1,2022 AMC 12B Problem 1,Define x ⋄ y to be |x − y| for all real numbers x and y. What is the value of (1 ⋄ (2 ⋄ 3)) − ((1 ⋄ 2) ⋄ 3)? (A) − 2 (B) − 1 (C) 0 (D) 1 (E) 2,,代数,运算与化简,代数;化简,通过代数化简、配对或基本运算降低计算量。,
2022,AMC 12,B,2,2022 AMC 12B Problem 2,"In rhombus ABCD, point P lies on segment AD such that BP ⊥ AD, AP = 3, and P D = 2. What is the area of ABCD? B C A P D √ √ (A) 3 5 (B) 10 (C) 6 5 (D) 20 (E) 25",,几何,面积与相似,面积;比例,抓住面积比例、相似关系或周长约束建立方程。,
2022,AMC 12,B,3,2022 AMC 12B Problem 3,"How many of the first ten numbers of the sequence 121, 11211, 1112111, ... are prime numbers? (A) 0 (B) 1 (C) 2 (D) 3 (E) 4",,数论,质因数与整除,质因数;整除,分解质因数并检查整除条件。,
2022,AMC 12,B,4,2022 AMC 12B Problem 4,For how many values of the constant k will the polynomial x2 + kx + 36 have two distinct integer roots? (A) 6 (B) 8 (C) 9 (D) 14 (E) 16,,数论,整数构造,整数;构造,用整数范围、构造和极值条件筛选可能值。,
2022,AMC 12,B,5,2022 AMC 12B Problem 5,"The point (−1, −2) is rotated 270◦ counterclockwise about the point (3, 1). What are the coordi- nates of its new position? (A) (−3, −4) (B) (0, 5) (C) (2, −1) (D) (4, 3) (E) (6, −3)",,代数,运算与化简,代数;化简,通过代数化简、配对或基本运算降低计算量。,自动分类依据较弱，按代数主线暂归类
2022,AMC 12,B,6,2022 AMC 12B Problem 6,"Consider the following 100 sets of 10 elements each: {1, 2, 3, · · · , 10}, {11, 12, 13, · · · , 20}, {21, 22, 23, · · · , 30}, . . . {991, 992, 993, · · · , 1000}. How many of these sets contain exactly two multiples of 7? (A)40 (B)42 (C)43 (D)49 (E)50",,代数,运算与化简,代数;化简,通过代数化简、配对或基本运算降低计算量。,自动分类依据较弱，按代数主线暂归类
2022,AMC 12,B,7,2022 AMC 12B Problem 7,"Camila writes down five positive integers. The unique mode of these integers is 2 greater than their median, and the median is 2 greater than their arithmetic mean. What is the least possible value for the mode? (A) 5 (B) 7 (C) 9 (D) 11 (E) 13",,概率与统计,平均数与数据集,平均数;数据,把平均数、总和或中位数条件转化为代数约束。,
2022,AMC 12,B,8,2022 AMC 12B Problem 8,What is the graph of y4 + 1 = x4 + 2y2 in the coordinate plane? (A) Two intersecting parabolas (B) Two nonintersecting parabolas (C) Two intersecting circles (D) A circle and a hyperbola (E) A circle and two parabolas,,几何,坐标几何,坐标;几何,建立坐标或使用距离、斜率、面积公式求解。,
2022,AMC 12,B,9,2022 AMC 12B Problem 9,"The sequence a , a , a , · · · is a strictly increasing arithmetic sequence of positive integers such 0 1 2 that 2a7 = 227 · a .",,数论,整数构造,整数;构造,用整数范围、构造和极值条件筛选可能值。,
2022,AMC 12,B,10,2022 AMC 12B Problem 10,"Regular hexagon ABCDEF has side length 2. Let G be the midpoint of AB, and let H be the mid- √ √ √ point of DE. What is the perimeter of GCHF ? (A) 4 3 (B) 8 (C) 4 5 (D) 4 7 (E) 12 (cid:16) √ (cid:17)n (cid:16) √ (cid:17)n √",,几何,面积与相似,面积;比例,抓住面积比例、相似关系或周长约束建立方程。,
2022,AMC 12,B,11,2022 AMC 12B Problem 11,"Let f (n) = −1+i 3 + −1−i 3 , where i = −1. What is f (2022) 2 2 √ (A) − 2 (B) − 1 (C) 0 (D) 3 (E) 2",,代数,运算与化简,代数;化简,通过代数化简、配对或基本运算降低计算量。,自动分类依据较弱，按代数主线暂归类
2022,AMC 12,B,12,2022 AMC 12B Problem 12,Kayla rolls four fair 6-sided dice. What is the probability that at least one of the numbers Kayla rolls is greater than 4 and at least two of the numbers she rolls are greater than 2? (A) 2 (B) 19 (C) 59 (D) 61 (E) 7 3 27 81 81 9,,概率与统计,组合概率,概率;计数,分别计数有利情况与总情况，再化为概率。,
2022,AMC 12,B,13,2022 AMC 12B Problem 13,"The diagram below shows a rectangle with side lengths 4 and 8 and a square with side length 5. Three vertices of the square lie on three different sides of the rectangle, as shown. What is the area of the region inside both the square and the rectangle? 5 4 8 1 3 1 5 7 (A) 15 (B) 15 (C) 15 (D) 15 (E) 15 8 8 2 8 8",,几何,面积与相似,面积;比例,抓住面积比例、相似关系或周长约束建立方程。,题面包含图形
2022,AMC 12,B,14,2022 AMC 12B Problem 14,The graph of y = x2 + 2x − 15 intersects the x-axis at points A and C and the y-axis at point B. What is tan(∠ABC)? (A) 1 (B) 1 (C) 3 (D) 1 (E) 4 7 4 7 2 7,,代数,三角恒等式,三角函数;恒等式,用三角恒等式、角度关系或特殊角化简。,
2022,AMC 12,B,15,2022 AMC 12B Problem 15,One of the following numbers is not divisible by any prime number less than 10. Which is it? (A) 2606 − 1 (B) 2606 + 1 (C) 2607 − 1 (D) 2607 + 1 (E) 2607 + 3607,,数论,质因数与整除,质因数;整除,分解质因数并检查整除条件。,
2022,AMC 12,B,16,2022 AMC 12B Problem 16,Suppose x and y are positive real numbers such that xy = 264 and (log 2 x)log 2 y = 27. What is the greatest possible value of log y? 2 √ √ (A)3 (B)4 (C)3 + 2 (D)4 + 3 (E)7,,代数,对数与指数,对数;指数,使用换底、指数规律或对数恒等式化简。,
2022,AMC 12,B,17,2022 AMC 12B Problem 17,"How many 4 × 4 arrays whose entries are 0s and 1s are there such that the row sums (the sum of the entries in each row) are 1, 2, 3, and 4, in some order, and the column sums (the sum of the entries in each column) are also 1, 2, 3, and 4, in some order? For example, the array   1 1 1 0 0 1 1 0   1 1 1 1 0 1 0 0 satisfies the condition. (A)144 (B)240 (C)336 (D)576 (E)624",,代数,运算与化简,代数;化简,通过代数化简、配对或基本运算降低计算量。,自动分类依据较弱，按代数主线暂归类
2022,AMC 12,B,18,2022 AMC 12B Problem 18,"Each square in a 5 × 5 grid is either filled or empty, and has up to eight adjacent neighboring squares, where neighboring squares share either a side or a corner. The grid is transformed by the following rules: - Any filled square with two or three filled neighbors remains filled. - Any empty square with exactly three filled neighbors becomes a filled square. - All other squares remain empty or become empty. A sample transformation is shown in the figure below. Initial Transformed Suppose the 5 × 5 grid has a border of empty squares surrounding a 3 × 3 subgrid. How many initial configurations will lead to a transformed grid consisting of a single filled square in the center after a single transformation? (Rotations and reflections of the same configuration are considered different.) ? ? ? ? ? ? ? ? ? Initial Transformed (A) 14 (B) 18 (C) 22 (D) 26 (E) 30",,组合数学,图形计数,网格;计数,把图形限制转化为状态或结构计数。,题面包含图形
2022,AMC 12,B,19,2022 AMC 12B Problem 19,"Don’t have original wording: In △ABC medians AD and BE intersect at G and △AGE is equilateral. Then cos(C) can be √ written as m p , where m and n are relatively prime positive integers and p is a positive integer n not divisible by the square of any prime. What is m + n + p? A E G B D C (A)44 (B)48 (C)52 (D)56 (E)60",,概率与统计,平均数与数据集,平均数;数据,把平均数、总和或中位数条件转化为代数约束。,
2022,AMC 12,B,20,2022 AMC 12B Problem 20,"Let P (x) be a polynomial with rational coefficients such that when P (x) is divided by the poly- nomial x2 + x + 1, the remainder is x + 2, and when P (x) is divided by the polynomial x2 + 1, the remainder is 2x + 1. There is a unique polynomial of least degree with these two properties. What is the sum of the squares of the coefficients of that polynomial? (A) 10 (B) 13 (C) 19 (D) 20 (E) 23",,几何,三角形,三角形;角度,运用三角形边角关系、三角函数或面积公式。,
2022,AMC 12,B,21,2022 AMC 12B Problem 21,"Let S be the set of circles in the coordinate plane that are tangent to each of the three circles with equations x2 + y2 = 4, x2 + y2 = 64, and (x − 5)2 + y2 = 3. What is the sum of the areas of all circles in S? (A) 48π (B) 68π (C) 96π (D) 102π (E) 136π",,几何,坐标几何,坐标;几何,建立坐标或使用距离、斜率、面积公式求解。,
2022,AMC 12,B,22,2022 AMC 12B Problem 22,"Ant Amelia starts on the number line at 0 and crawls in the following manner. For n = 1, 2, 3, Amelia chooses a time duration t and an increment x independently and uniformly at random n n from the interval (0, 1). During the nth step of the process, Amelia moves x units in the positive n direction, using up t minutes. If the total elapsed time has exceeded 1 minute during the nth n step, she stops at the end of that step; otherwise, she continues with the next step, taking at most 3 steps in all. What is the probability that Amelia’s position when she stops will be greater than 1? (A) 1 (B) 1 (C) 2 (D) 3 (E) 5 3 2 3 4 6",,概率与统计,独立性,独立事件;概率,把事件关系转化为计数或比例条件。,
2022,AMC 12,B,23,2022 AMC 12B Problem 23,"Let x , x , x , · · · be a sequence of numbers, where each x is either 0 or 1. For each positive 0 1 2 k integer n, define n−1 (cid:88) S = x 2k n k k=0 Suppose 7S ≡ 1 (mod 2n) for all n ≥ 1. What is the value of the sum n x + 2x + 4x + 8x ? 2019 2020 2021 2022 (A) 6 (B) 7 (C) 12 (D) 14 (E) 15",,数论,整除与同余,同余;余数,把条件转化为同余或余数分类讨论。,
2022,AMC 12,B,24,2022 AMC 12B Problem 24,The figure below depicts a regular 7-gon inscribed in a unit circle. What is the sum of the 4th powers of the lengths of all 21 of its edges and diagonals? (A)49 (B)98 (C)147 (D)168 (E)196,,几何,圆与曲线,圆;曲线,利用圆、切线、曲线方程或几何约束求关键量。,题面包含图形
2022,AMC 12,B,25,2022 AMC 12B Problem 25,"Four regular hexagons surround a square with a side length 1, each one sharing an edge with the square, as shown in the figure below. The area of the resulting 12-sided outer nonconvex √ polygon can be written as m n + p, where m, n, and p are integers and n is not divisible by the square of any prime. What is m + n + p? (A) − 12 (B) − 4 (C)4 (D)24 (E)32 –",,几何,面积与相似,面积;比例,抓住面积比例、相似关系或周长约束建立方程。,题面包含图形
