year,contest,form,problem_no,source,statement,answer,major_category,minor_category,tags,key_idea,notes
2008,AMC 10,A,11,2008 AMC 10A Problem 11,"While Steve and LeRoy are fishing 1 mile from shore, their boat springs a leak, and water comes in at a constant rate of 10 gallons per minute. The boat will sink if it takes in more than 30 gallons of water. Steve starts rowing toward the shore at a constant rate of 4 miles per hour while LeRoy bails water out of the boat. What is the slowest rate, in gallons per minute, at which LeRoy can bail if they are to reach the shore without sinking? (A) 2 (B) 4 (C) 6 (D) 8 (E) 10",,代数,三角恒等式,三角函数;恒等式,用三角恒等式、角度关系或特殊角化简。,
2008,AMC 10,A,12,2008 AMC 10A Problem 12,"In a collection of red, blue, and green marbles, there are 25% more red marbles than blue mar- bles, and there are 60% more green marbles than red marbles. Suppose that there are r red marbles. What is the total number of marbles in that collection? (A) 2.85r (B) 3r (C) 3.4r (D) 3.85r (E) 4.25r",,概率与统计,组合概率,概率;计数,分别计数有利情况与总情况，再化为概率。,
2008,AMC 10,A,13,2008 AMC 10A Problem 13,"Doug can paint a room in 5 hours. Dave can paint the same room in 7 hours. Doug and Dave paint the room together and take a one-hour break for lunch. Let t be the total time, in hours, required for them to complete the job working together, including lunch. Which of the following equations is satisfied by t? (A) (cid:0) 1 + 1 (cid:1) (t + 1) = 1 (B) (cid:0) 1 + 1 (cid:1) t + 1 = 1 (C) (cid:0) 1 + 1 (cid:1) t = 1 (D) (cid:0) 1 5 + 1 7(cid:1) (t − 1) = 1 (E) (5 5 + 7) 7 t = 1 5 7 5 7",,代数,方程与不等式,方程;不等式,将题设转化为方程组或不等式并求解。,
2008,AMC 10,A,14,2008 AMC 10A Problem 14,"Older television screens have an aspect ratio of 4 : 3. That is, the ratio of the width to the height is 4 : 3. The aspect ratio of many movies is not 4 : 3, so they are sometimes shown on a television screen by ’letterboxing’ - darkening strips of equal height at the top and bottom of the screen, as shown. Suppose a movie has an aspect ratio of 2 : 1 and is shown on an older television screen with a 27-inch diagonal. What is the height, in inches, of each darkened strip? (A) 2 (B) 2.25 (C) 2.5 (D) 2.7 (E) 3",,代数,运算与化简,代数;化简,通过代数化简、配对或基本运算降低计算量。,题面包含图形；自动分类依据较弱，按代数主线暂归类
2008,AMC 10,A,15,2008 AMC 10A Problem 15,Yesterday Han drove 1 hour longer than Ian at an average speed 5 miles per hour faster than Ian. Jan drove 2 hours longer than Ian at an average speed 10 miles per hour faster than Ian. Han drove 70 miles more than Ian. How many more miles did Jan drive than Ian? (A) 120 (B) 130 (C) 140 (D) 150 (E) 160,,概率与统计,平均数与数据集,平均数;数据,把平均数、总和或中位数条件转化为代数约束。,
2008,AMC 10,A,16,2008 AMC 10A Problem 16,"Points A and B lie on a circle centered at O, and ∠AOB = 60◦. A second circle is internally tangent to the first and tangent to both OA and OB. What is the ratio of the area of the smaller circle to that of the larger circle? (A) 1 (B) 1 (C) 1 (D) 1 (E) 1 16 9 8 6 4",,几何,圆与曲线,圆;曲线,利用圆、切线、曲线方程或几何约束求关键量。,
2008,AMC 10,A,17,2008 AMC 10A Problem 17,An equilateral triangle has side length 6. What is the area of the region containing all points that are outside the triangle and not more than 3 units from a point of the triangle? √ √ √ (cid:0) (cid:1)2 (A) 36 + 24 3 (B) 54 + 9π (C) 54 + 18 3 + 6π (D) 2 3 + 3 π √ (cid:0) (cid:1)2 (E) 9 3 + 1 π,,几何,面积与相似,面积;比例,抓住面积比例、相似关系或周长约束建立方程。,
2008,AMC 10,A,18,2008 AMC 10A Problem 18,A right triangle has perimeter 32 and area 20. What is the length of its hypotenuse? (A) 57 (B) 59 (C) 61 (D) 63 (E) 65 4 4 4 4 4,,几何,面积与相似,面积;比例,抓住面积比例、相似关系或周长约束建立方程。,
2008,AMC 10,A,19,2008 AMC 10A Problem 19,"Rectangle P QRS lies in a plane with P Q = RS = 2 and QR = SP = 6. The rectangle is rotated 90◦ clockwise about R, then rotated 90◦ clockwise about the point that S moved to after the first rotation. What is the length of the path traveled by point P ? √ √ √ √ √ (A) (2 3 + 5)π (B) 6π (C) (3 + 10)π (D) ( 3 + 2 5)π √ (E) 2 10π",,几何,几何变换,变换;对称,用旋转、反射、对称或展开方法简化路径和角度。,
2008,AMC 10,A,20,2008 AMC 10A Problem 20,"Trapezoid ABCD has bases AB and CD and diagonals intersecting at K. Suppose that AB = 9, DC = 12, and the area of △AKD is 24. What is the area of trapezoid ABCD? (A) 92 (B) 94 (C) 96 (D) 98 (E) 100",,几何,面积与相似,面积;比例,抓住面积比例、相似关系或周长约束建立方程。,
2008,AMC 10,A,21,2008 AMC 10A Problem 21,"A cube with side length 1 is sliced by a plane that passes through two diagonally opposite ver- tices A and C and the midpoints B and D of two opposite edges not containing A and C, ac shown. What is the area of quadrilateral ABCD? √ √ √ (A) 6 (B) 5 (C) 2 (D) 3 (E) 3 2 4 2",,几何,空间几何,空间几何;体积,用截面、相似、体积或空间距离关系建模。,题面包含图形
2008,AMC 10,A,22,2008 AMC 10A Problem 22,"Jacob uses the following procedure to write down a sequence of numbers. First he chooses the first term to be 6. To generate each succeeding term, he flips a fair coin. If it comes up heads, he doubles the previous term and subtracts 1. If it comes up tails, he takes half of the previous term and subtracts 1. What is the probability that the fourth term in Jacob’s sequence is an integer? (A) 1 (B) 1 (C) 1 (D) 5 (E) 3 6 3 2 8 4",,概率与统计,组合概率,概率;计数,分别计数有利情况与总情况，再化为概率。,
2008,AMC 10,A,23,2008 AMC 10A Problem 23,"Two subsets of the set S = {a, b, c, d, e} are to be chosen so that their union is S and their intersection contains exactly two elements. In how many ways can this be done, assuming that the order in which the subsets are chosen does not matter? (A) 20 (B) 40 (C) 60 (D) 160 (E) 320",,组合数学,排列组合,排列组合;计数,用分组、排列组合或容斥完成计数。,
2008,AMC 10,A,24,2008 AMC 10A Problem 24,Let k = 20082 + 22008. What is the units digit of k2 + 2k? (A) 0 (B) 2 (C) 4 (D) 6 (E) 8,,数论,进制与数字,数字;进制,分析数字、位值或进制表示带来的整数约束。,
2008,AMC 10,A,25,2008 AMC 10A Problem 25,"A round table has radius 4. Six rectangular place mats are placed on the table. Each place mat has width 1 and length x as shown. They are positioned so that each mat has two corners on the edge of the table, these two corners being end points of the same side of length x. Further, the mats are positioned so that the inner corners each touch an inner corner of an adjacent mat. What is x? 1 x √ √ √ √ √ √ (A) 2 5 − 3 (B) 3 (C) 3 7− 3 (D) 2 3 (E) 5+2 3 2 2",,几何,圆与曲线,圆;曲线,利用圆、切线、曲线方程或几何约束求关键量。,题面包含图形
2008,AMC 10,B,1,2008 AMC 10B Problem 1,A basketball player made 5 baskets during a game. Each basket was worth either 2 or 3 points. How many different numbers could represent the total points scored by the player? (A) 2 (B) 3 (C) 4 (D) 5 (E) 6,,代数,运算与化简,代数;化简,通过代数化简、配对或基本运算降低计算量。,自动分类依据较弱，按代数主线暂归类
2008,AMC 10,B,2,2008 AMC 10B Problem 2,"A 4 × 4 block of calendar dates is shown. The order of the numbers in the second row is to be reversed. Then the order of the numbers in the fourth row is to be reversed. Finally, the numbers on each diagonal are to be added. What will be the positive difference between the two diagonal sums? 1 2 3 4 8 9 10 11 15 16 17 18 22 23 24 25 (A) 2 (B) 4 (C) 6 (D) 8 (E) 10 (cid:112) √",,代数,运算与化简,代数;化简,通过代数化简、配对或基本运算降低计算量。,题面包含图形；自动分类依据较弱，按代数主线暂归类
2008,AMC 10,B,3,2008 AMC 10B Problem 3,Assume that x is a positive real number. Which is equivalent to 3 x x? (A) x1/6 (B) x1/4 (C) x3/8 (D) x1/2 (E) x,,代数,运算与化简,代数;化简,通过代数化简、配对或基本运算降低计算量。,自动分类依据较弱，按代数主线暂归类
2008,AMC 10,B,4,2008 AMC 10B Problem 4,"A semipro baseball league has teams with 21 players each. League rules state that a player must be paid at least $15, 000, and that the total of all players’ salaries for each team cannot exceed $700, 000. What is the maximum possiblle salary, in dollars, for a single player? (A) 270, 000 (B) 385, 000 (C) 400, 000 (D) 430, 000 (E) 700, 000",,数论,进制与数字,数字;进制,分析数字、位值或进制表示带来的整数约束。,
2008,AMC 10,B,5,2008 AMC 10B Problem 5,"For real numbers a and b, define a$b = (a − b)2. What is (x − y)2$(y − x)2? (A) 0 (B) x2 + y2 (C) 2x2 (D) 2y2 (E) 4xy",,代数,运算与化简,代数;化简,通过代数化简、配对或基本运算降低计算量。,
2008,AMC 10,B,6,2008 AMC 10B Problem 6,"Points B and C lie on AD. The length of AB is 4 times the length of BD, and the length of AC is 9 times the length of CD. The length of BC is what fraction of the length of AD? (A) 1 (B) 1 (C) 1 (D) 5 (E) 1 36 13 10 36 5",,代数,运算与化简,代数;化简,通过代数化简、配对或基本运算降低计算量。,自动分类依据较弱，按代数主线暂归类
2008,AMC 10,B,7,2008 AMC 10B Problem 7,An equilateral triangle of side length 10 is completely filled in by non-overlapping equilateral triangles of side length 1. How many small triangles are required? (A) 10 (B) 25 (C) 100 (D) 250 (E) 1000,,几何,三角形,三角形;角度,运用三角形边角关系、三角函数或面积公式。,
2008,AMC 10,B,8,2008 AMC 10B Problem 8,"A class collects $50 to buy flowers for a classmate who is in the hospital. Roses cost $3 each, and carnations cost $2 each. No other flowers are to be used. How many different bouquets could be purchased for exactly $50? (A) 1 (B) 7 (C) 9 (D) 16 (E) 17",,代数,三角恒等式,三角函数;恒等式,用三角恒等式、角度关系或特殊角化简。,
2008,AMC 10,B,9,2008 AMC 10B Problem 9,A quadratic equation ax2 − 2ax + b = 0 has two real solutions. What is the average of the solutions? √ (A) 1 (B) 2 (C) b (D) 2b (E) 2b − a a a,,概率与统计,平均数与数据集,平均数;数据,把平均数、总和或中位数条件转化为代数约束。,
2008,AMC 10,B,10,2008 AMC 10B Problem 10,Points A and B are on a circle of radius 5 and AB = 6. Point C is the midpoint of the minor arc AB. What is the length of the line segment AC? √ √ √ (A) 10 (B) 7 (C) 14 (D) 15 (E) 4 2,,几何,圆与曲线,圆;曲线,利用圆、切线、曲线方程或几何约束求关键量。,
2008,AMC 10,B,11,2008 AMC 10B Problem 11,"Suppose that (u ) is a sequence of real numbers satisfying u = 2u + u , and that u = 9 n n+2 n+1 n 3 and u = 128. What is u ? 6 5 (A) 40 (B) 53 (C) 68 (D) 88 (E) 104",,代数,数列与递推,数列;递推,从递推式或数列结构中找显式式、周期或求和规律。,
2008,AMC 10,B,12,2008 AMC 10B Problem 12,"Postman Pete has a pedometer to count his steps. The pedometer records up to 99999 steps, then flips over to 00000 on the next step. Pete plans to determine his mileage for a year. On January 1 Pete sets the pedometer to 00000. During the year, the pedometer flips from 99999 to 00000 forty-four times. On December 31 the pedometer reads 50000. Pete takes 1800 steps per mile. Which of the following is closest to the number of miles Pete walked during the year? (A) 2500 (B) 3000 (C) 3500 (D) 4000 (E) 4500",,代数,运算与化简,代数;化简,通过代数化简、配对或基本运算降低计算量。,自动分类依据较弱，按代数主线暂归类
2008,AMC 10,B,13,2008 AMC 10B Problem 13,"For each positive integer n, the mean of the first n terms of a sequence is n. What is the 2008th term of the sequence? (A) 2008 (B) 4015 (C) 4016 (D) 4, 030, 056 (E) 4, 032, 064",,概率与统计,平均数与数据集,平均数;数据,把平均数、总和或中位数条件转化为代数约束。,
2008,AMC 10,B,14,2008 AMC 10B Problem 14,"Triangle OAB has O = (0, 0), B = (5, 0), and A in the first quadrant. In addition, ∠ABO = 90◦ and ∠AOB = 30◦. Suppose that OA is rotated 90◦ counterclockwise about O. What are the coordinates of the image of A? √ √ √ √ (A) (cid:0) − 10 3, 5 (cid:1) (B) (cid:0) − 5 3, 5 (cid:1) (C) (cid:0) 3, 5 (cid:1) (D) (cid:0) 5 3, 5 (cid:1) √3 3 3 (E) (cid:0) 10 3, 5 (cid:1) 3",,几何,坐标几何,坐标;几何,建立坐标或使用距离、斜率、面积公式求解。,
2008,AMC 10,B,15,2008 AMC 10B Problem 15,"How many right triangles have integer leg lengths a and b and a hypotenuse of length b + 1, where b < 100? (A) 6 (B) 7 (C) 8 (D) 9 (E) 10",,几何,三角形,三角形;角度,运用三角形边角关系、三角函数或面积公式。,
2008,AMC 10,B,16,2008 AMC 10B Problem 16,"Two fair coins are to be tossed once. For each head that results, one fair die is to be rolled. What is the probability that the sum of the die rolls is odd? (Note that if no die is rolled, their sum is 0.) (A) 3 (B) 1 (C) 43 (D) 5 (E) 2 8 2 72 8 3",,概率与统计,组合概率,概率;计数,分别计数有利情况与总情况，再化为概率。,
2008,AMC 10,B,17,2008 AMC 10B Problem 17,A poll shows that 70% of all voters approve of the mayor’s work. On three separate occasions a pollster selects a voter at random. What is the probability that on exactly one of these three occasions the voter approves of the mayor’s work? (A) 0.063 (B) 0.189 (C) 0.233 (D) 0.333 (E) 0.441,,概率与统计,组合概率,概率;计数,分别计数有利情况与总情况，再化为概率。,
2008,AMC 10,B,18,2008 AMC 10B Problem 18,"Bricklayer Brenda would take 9 hours to build a chimney alone, and bricklayer Brandon would take 10 hours to build it alone. When they work together they talk a lot, and their combined output is decreased by 10 bricks per hour. Working together, they build the chimney in 5 hours. How many bricks are in the chimney? (A) 500 (B) 900 (C) 950 (D) 1000 (E) 1900",,组合数学,排列组合,排列组合;计数,用分组、排列组合或容斥完成计数。,
2008,AMC 10,B,19,2008 AMC 10B Problem 19,"A cylindrical tank with radius 4 feet and height 9 feet is lying on its side. The tank is filled with water to a depth of 2 feet. What is the volume of the water, in cubic feet? √ √ √ √ (A) 24π − 36 2 (B) 24π − 24 3 (C) 36π − 36 3 (D) 36π − 24 2 √ (E) 48π − 36 3",,几何,圆与曲线,圆;曲线,利用圆、切线、曲线方程或几何约束求关键量。,
2008,AMC 10,B,20,2008 AMC 10B Problem 20,"The faces of a cubical die are marked with the numbers 1, 2, 2, 3, 3, and 4. The faces of a second cubical die are marked with the numbers 1, 3, 4, 5, 6, and 8. Both dice are thrown. What is the probability that the sum of the two top numbers will be 5, 7, or 9 ? (A) 5 (B) 7 (C) 11 (D) 3 (E) 8 18 18 18 4 9",,概率与统计,组合概率,概率;计数,分别计数有利情况与总情况，再化为概率。,
2008,AMC 10,B,21,2008 AMC 10B Problem 21,"Ten chairs are evenly spaced around a round table and numbered clockwise from 1 through 10. Five married couples are to sit in the chairs with men and women alternating, and no one is to sit either next to or directly across from his or her spouse. How many seating arrangements are possible? (A) 240 (B) 360 (C) 480 (D) 540 (E) 720",,组合数学,排列组合,排列组合;计数,用分组、排列组合或容斥完成计数。,
2008,AMC 10,B,22,2008 AMC 10B Problem 22,"Three red beads, two white beads, and one blue bead are placed in a line in random order. What is the probability that no two neighboring beads are the same color? (A) 1 (B) 1 (C) 1 (D) 1 (E) 1 12 10 6 3 2",,概率与统计,组合概率,概率;计数,分别计数有利情况与总情况，再化为概率。,
2008,AMC 10,B,23,2008 AMC 10B Problem 23,"A rectangular floor measures a by b feet, where a and b are positive integers with b > a. An artist paints a rectangle on the floor with the sides of the rectangle parallel to the sides of the floor. The unpainted part of the floor forms a border of width 1 foot around the painted rectangle and occupies half of the area of the entire floor. How many possibilities are there for the ordered pair (a, b)? (A) 1 (B) 2 (C) 3 (D) 4 (E) 5",,几何,面积与相似,面积;比例,抓住面积比例、相似关系或周长约束建立方程。,
2008,AMC 10,B,24,2008 AMC 10B Problem 24,"Quadrilateral ABCD has AB = BC = CD, ∠ABC = 70◦, and ∠BCD = 170◦. What is the degree measure of ∠BAD? (A) 75 (B) 80 (C) 85 (D) 90 (E) 95",,几何,三角形,三角形;角度,运用三角形边角关系、三角函数或面积公式。,
2008,AMC 10,B,25,2008 AMC 10B Problem 25,"Michael walks at the rate of 5 feet per second on a long straight path. Trash pails are located every 200 feet along the path. A garbage truck travels at 10 feet per second in the same direction as Michael and stops for 30 seconds at each pail. As Michael passes a pail, he notices the truck ahead of him just leaving the next pail. How many times will Michael and the truck meet? (A) 4 (B) 5 (C) 6 (D) 7 (E) 8 –",,代数,运算与化简,代数;化简,通过代数化简、配对或基本运算降低计算量。,自动分类依据较弱，按代数主线暂归类
