year,contest,form,problem_no,source,statement,answer,major_category,minor_category,tags,key_idea,notes
2024,AMC 10,A,11,2024 AMC 10A Problem 11,"How many ordered pairs of integers (m, n) satisfy √n2 49 = m? − (A) 1 (B) 2 (C) 3 (D) 4 (E) Infinitely many",,数论,整数构造,整数;构造,用整数范围、构造和极值条件筛选可能值。,
2024,AMC 10,A,12,2024 AMC 10A Problem 12,"Zelda played the Adventures of Math game on August 1 and scored 1700 points. She continued to play daily over the next 5 days. The bar chart below shows the daily change in her score compared to the day before. (For example, Zelda’s score on August 2 was 1700 + 80 = 1780 points.) What was Zelda’s average score in points over the 6 days? png (A) 1700 (B) 1702 (C) 1703 (D) 1713 (E) 1715",,概率与统计,平均数与数据集,平均数;数据,把平均数、总和或中位数条件转化为代数约束。,题面包含图形
2024,AMC 10,A,13,2024 AMC 10A Problem 13,"Two transformations are said to commute if applying the first followed - A translation 2 units to the right - A 90◦- rotation counterclockwise about the origin. - A reflection across the x-axis, and - A dilation centered at the origin with scale factor 2. Of the 6 pairs of distinct transformations from this list, how many commute? (A) 1 (B) 2 (C) 3 (D) 4 (E) 5",,数论,质因数与整除,质因数;整除,分解质因数并检查整除条件。,
2024,AMC 10,A,14,2024 AMC 10A Problem 14,"One side of an equilateral triangle of height 24 lies on line ℓ. A circle of radius 12 is tangent to ℓ and is externally tangent to the triangle. The area of the region exterior to the triangle and the circle and bounded by the triangle, the circle, and line ℓ can be written as a√b cπ, where a, b, − and c are positive integers and b is not divisible by the square of any prime. What is a + b + c ? (A) 72 (B) 73 (C) 74 (D) 75 (E) 76",,几何,圆与曲线,圆;曲线,利用圆、切线、曲线方程或几何约束求关键量。,
2024,AMC 10,A,15,2024 AMC 10A Problem 15,Let M be the greatest integer such that both M + 1213 and M + 3773 are perfect squares. What is the units digit of M ? (A) 1 (B) 2 (C) 3 (D) 6 (E) 8,,几何,三角形,三角形;角度,运用三角形边角关系、三角函数或面积公式。,
2024,AMC 10,A,16,2024 AMC 10A Problem 16,"All of the rectangles in the figure below, which is drawn to scale, are similar to the enclosing rectangle. Each number represents the area of the rectangle. What is length AB? 8 18 16 1 36 9 2 4 49 25 32 A B (A) 4 + 4√5 (B) 10√2 (C) 5 + 5√5 (D) 10√4 8 (E) 20",,几何,面积与相似,面积;比例,抓住面积比例、相似关系或周长约束建立方程。,题面包含图形
2024,AMC 10,A,17,2024 AMC 10A Problem 17,"Two teams are in a best-two-out-of-three playoff: the teams will play at most 3 games, and the winner of the playoff is the first team to win 2 games. The first game is played on Team A’s home field, and the remaining games are played on Team B’s home field. Team A has a 2 chance of 3 winning at home, and its probability of winning when playing away from home is p. Outcomes of the games are independent. The probability that Team A wins the playoff is 1 . Then p can be 2 written in the form 1 (m √n), where m and n are positive integers. What is m + n? 2 − (A) 10 (B) 11 (C) 12 (D) 13 (E) 14",,概率与统计,独立性,独立事件;概率,把事件关系转化为计数或比例条件。,
2024,AMC 10,A,18,2024 AMC 10A Problem 18,There are exactly K positive integers b with 5 b 2024 such that the base-b integer 2024 is b ≤ ≤ divisible by 16 (where 16 is in base ten). What is the sum of the digits of K? (A) 16 (B) 17 (C) 18 (D) 20 (E) 21,,数论,进制与数字,数字;进制,分析数字、位值或进制表示带来的整数约束。,
2024,AMC 10,A,19,2024 AMC 10A Problem 19,"The first three terms of a geometric sequence are the integers a, 720, and b, where a < 720 < b. What is the sum of the digits of the least possible value of b? (A) 9 (B) 12 (C) 16 (D) 18 (E) 21",,数论,进制与数字,数字;进制,分析数字、位值或进制表示带来的整数约束。,
2024,AMC 10,A,20,2024 AMC 10A Problem 20,"Let S be a subset of 1, 2, 3, . . . , 2024 such that the following two conditions hold: { } - If x and y are distinct elements of S, then x y > 2 | − | - If x and y are distinct odd elements of S, then x y > 6. | − | What is the maximum possible number of elements in S? (A) 436 (B) 506 (C) 608 (D) 654 (E) 675",,代数,运算与化简,代数;化简,通过代数化简、配对或基本运算降低计算量。,自动分类依据较弱，按代数主线暂归类
2024,AMC 10,A,21,2024 AMC 10A Problem 21,"The numbers, in order, of each row and the numbers, in order, of each column of a 5 5 array of in- × tegers form an arithmetic progression of length 5. The numbers in positions (5, 5), (2, 4), (4, 3), and (3, 1) are 0, 48, 16, and 12, respectively. What number is in position (1, 2)?   . ? . . .  . . . 48 .    12 . . . .     . . 16 . .  . . . . 0 (A) 19 (B) 24 (C) 29 (D) 34 (E) 39",,代数,运算与化简,代数;化简,通过代数化简、配对或基本运算降低计算量。,自动分类依据较弱，按代数主线暂归类
2024,AMC 10,A,22,2024 AMC 10A Problem 22,Let be the kite formed by joining two right triangles with legs 1 and √3 along a common K hypotenuse. Eight copies of are used to form the polygon shown below. What is the area of K triangle ∆ABC? C √3 1,,几何,面积与相似,面积;比例,抓住面积比例、相似关系或周长约束建立方程。,题面包含图形
2024,AMC 10,A,23,2024 AMC 10A Problem 23,"Integers a, b, and c satisfy ab + c = 100, bc + a = 87, and ca + b = 60. What is ab + bc + ca? (A) 212 (B) 247 (C) 258 (D) 276 (E) 284",,数论,整数构造,整数;构造,用整数范围、构造和极值条件筛选可能值。,
2024,AMC 10,A,24,2024 AMC 10A Problem 24,"A bee is moving in three-dimensional space. A fair six-sided die with faces labeled A+, A−, B+, B−, C+, and C− is rolled. Suppose the bee occupies the point (a, b, c). If the die shows A+, then the bee moves to the point (a+1, b, c) and if the die shows A−, then the bee moves to the point (a 1, b, c). − Analogous moves are made with the other four outcomes. Suppose the bee starts at the point (0, 0, 0) and the die is rolled four times. What is the probability that the bee traverses four distinct edges of some unit cube? (A) 1 (B) 7 (C) 1 (D) 5 (E) 2 54 54 6 18 5",,概率与统计,组合概率,概率;计数,分别计数有利情况与总情况，再化为概率。,
2024,AMC 10,A,25,2024 AMC 10A Problem 25,"The figure below shows a dotted grid 8 cells wide and 3 cells tall consisting of 1′′ 1′′ squares. × Carl places 1-inch toothpicks along some of the sides of the squares to create a closed loop that does not intersect itself. The numbers in the cells indicate the number of sides of that square that are to be covered by toothpicks, and any number of toothpicks are allowed if no number is written. In how many ways can Carl place the toothpicks? 1 1 1 1 1 1 1 1 (A) 130 (B) 144 (C) 146 (D) 162 (E) 196",,组合数学,图形计数,网格;计数,把图形限制转化为状态或结构计数。,题面包含图形
2024,AMC 10,B,1,2024 AMC 10B Problem 1,"In a long line of people, the 1013th person from the left is also the 1010th person from the right. How many people are in the line? (A) 2021 (B) 2022 (C) 2023 (D) 2024 (E) 2025",,代数,运算与化简,代数;化简,通过代数化简、配对或基本运算降低计算量。,自动分类依据较弱，按代数主线暂归类
2024,AMC 10,B,2,2024 AMC 10B Problem 2,What is 10! 7! 6!? − · (A) 120 (B) 0 (C) 120 (D) 600 (E) 720 −,,代数,运算与化简,代数;化简,通过代数化简、配对或基本运算降低计算量。,自动分类依据较弱，按代数主线暂归类
2024,AMC 10,B,3,2024 AMC 10B Problem 3,For how many integer values of x is 2x 7π? | | ≤ (A) 16 (B) 17 (C) 19 (D) 20 (E) 21,,数论,整数构造,整数;构造,用整数范围、构造和极值条件筛选可能值。,
2024,AMC 10,B,4,2024 AMC 10B Problem 4,"Balls numbered 1, 2, 3, . . . are deposited in 5 bins, labeled A, B, C, D, and E, using the following procedure. Ball 1 is deposited in bin A, and balls 2 and 3 are deposted in B. The next three balls are deposited in bin C, the next 4 in bin D, and so on, cycling back to bin A after balls are deposited in bin E. (For example, 22, 23, . . . , 28 are despoited in bin B at step 7 of this process.) In which bin is ball 2024 deposited? (A) A (B) B (C) C (D) D (E) E",,代数,三角恒等式,三角函数;恒等式,用三角恒等式、角度关系或特殊角化简。,
2024,AMC 10,B,5,2024 AMC 10B Problem 5,"In the following expression, Melanie changed some of the plus signs to minus signs: 1 + 3 + 5 + 7 + + 97 + 99 · · · When the new expression was evaluated, it was negative. What is the least number of plus signs that Melanie could have changed to minus signs? (A) 14 (B) 15 (C) 16 (D) 17 (E) 18",,代数,运算与化简,代数;化简,通过代数化简、配对或基本运算降低计算量。,自动分类依据较弱，按代数主线暂归类
2024,AMC 10,B,6,2024 AMC 10B Problem 6,A rectangle has integer side lengths and an area of 2024. What is the least possible perimeter of the rectangle? (A) 160 (B) 180 (C) 222 (D) 228 (E) 390,,几何,面积与相似,面积;比例,抓住面积比例、相似关系或周长约束建立方程。,
2024,AMC 10,B,7,2024 AMC 10B Problem 7,What is the remainder when 72024 + 72025 + 72026 is divided by 19? (A) 0 (B) 1 (C) 7 (D) 11 (E) 18,,数论,整除与同余,同余;余数,把条件转化为同余或余数分类讨论。,
2024,AMC 10,B,8,2024 AMC 10B Problem 8,Let N be the product of all the positive integer divisors of 42. What is the units digit of N ? (A) 0 (B) 2 (C) 4 (D) 6 (E) 8,,数论,进制与数字,数字;进制,分析数字、位值或进制表示带来的整数约束。,
2024,AMC 10,B,9,2024 AMC 10B Problem 9,"Real numbers a, b and c have arithmetic mean 0. The arithmetic mean of a2, b2 and c2 is 10. What is the arithmetic mean of ab, ac and bc? (A) 5 (B) 10 (C) 10 (D) 0 (E) 10 − − 3 − 9 9",,概率与统计,平均数与数据集,平均数;数据,把平均数、总和或中位数条件转化为代数约束。,
2024,AMC 10,B,10,2024 AMC 10B Problem 10,"Quadrilateral ABCD is a parallelogram, and E is the midpoint of the side AD. Let F be the intersection of lines EB and AC. What is the ratio of the area of quadrilateral CDEF to the area of triangle CF B? (A) 5 : 4 (B) 4 : 3 (C) 3 : 2 (D) 5 : 3 (E) 2 : 1",,几何,面积与相似,面积;比例,抓住面积比例、相似关系或周长约束建立方程。,
2024,AMC 10,B,11,2024 AMC 10B Problem 11,"In the figure below W XY Z is a rectangle with W X = 4 and W Z = 8. Point M lies XY , point A lies on Y Z, and ∠W M A is a right angle. The areas of W XM and W AZ are equal. What is △ △ the area of W M A? △ W Z A X Y M (A) 13 (B) 14 (C) 15 (D) 16 (E) 17",,几何,面积与相似,面积;比例,抓住面积比例、相似关系或周长约束建立方程。,题面包含图形
2024,AMC 10,B,12,2024 AMC 10B Problem 12,"A group of 100 students from different countries meet at a mathematics competition. Each student speaks the same number of languages, and, for every pair of students A and B, student A speaks some language that student B does not speak, and student B speaks some language that student A does not speak. What is the least possible total number of languages spoken by all the students? (A) 9 (B) 10 (C) 12 (D) 51 (E) 100",,代数,运算与化简,代数;化简,通过代数化简、配对或基本运算降低计算量。,自动分类依据较弱，按代数主线暂归类
2024,AMC 10,B,13,2024 AMC 10B Problem 13,Positive integers x and y satisfy the equation √x + √y = √1183. What is the minimum possible value of x + y? (A) 585 (B) 595 (C) 623 (D) 700 (E) 791,,数论,整数构造,整数;构造,用整数范围、构造和极值条件筛选可能值。,
2024,AMC 10,B,14,2024 AMC 10B Problem 14,"A dartboard is the region B in the coordinate plane consisting of points (x, y) such that x + y | | | | ≤ 8. A target T is the region where (x2 + y2 25)2 49. A dart is thrown at a random point in B. − ≤ The probability that the dart lands in T can be expressed as m π, where m and n are relatively n prime positive integers. What is m + n? (A) 39 (B) 71 (C) 73 (D) 75 (E) 135",,概率与统计,几何概率,几何概率;面积,将随机位置参数化，用面积或长度比例计算概率。,
2024,AMC 10,B,15,2024 AMC 10B Problem 15,"A list of 9 real numbers consists of 1, 2.2, 3.2, 5.2, 6.2, 7, as well as x, y, z with x y z. The ≤ ≤ range of the list is 7, and the mean and median are both positive integers. How many ordered triples (x, y, z) are possible? (A) 1 (B) 2 (C) 3 (D) 4 (E) infinitely many",,概率与统计,平均数与数据集,平均数;数据,把平均数、总和或中位数条件转化为代数约束。,
2024,AMC 10,B,16,2024 AMC 10B Problem 16,"Jerry likes to play with numbers. One day, he wrote all the integers from 1 to 2024 on the white- board. Then he repeatedly chose four numbers on the whiteboard, erased them, and replaced them with either their sum or their product. (For example, Jerry’s first step might have been to erase 1, 2, 3, and 5, and then write either 11, their sum, or 30, their product, on the whiteboard.) After repeatedly performing this operation, Jerry noticed that all the remaining numbers on the board were odd. What is the maximum possible number of integers on the board at that time? (A) 1010 (B) 1011 (C) 1012 (D) 1013 (E) 1014",,数论,整数构造,整数;构造,用整数范围、构造和极值条件筛选可能值。,
2024,AMC 10,B,17,2024 AMC 10B Problem 17,"In a race among 5 snails, there is at most one tie, but that tie can involve any number of snails. For example, the result of the race might be that Dazzler is first; Abby, Cyrus, and Elroy are tied for second, and Bruna is fifth. How many different results of the race are possible? (A) 180 (B) 361 (C) 420 (D) 431 (E) 720",,代数,运算与化简,代数;化简,通过代数化简、配对或基本运算降低计算量。,自动分类依据较弱，按代数主线暂归类
2024,AMC 10,B,18,2024 AMC 10B Problem 18,How many different remainders can result when the 100th power of an integer is divided by 125? (A) 1 (B) 2 (C) 5 (D) 25 (E) 125,,数论,整除与同余,同余;余数,把条件转化为同余或余数分类讨论。,
2024,AMC 10,B,19,2024 AMC 10B Problem 19,"In the following table, each question mark is to be replaced by ”Possible” or ”Not Possible” to indicate whether a nonvertical line with the given slope can contain the given number of lattice points (points both of whose coordinates are integers). How many of the 12 entries will be ”Possible”? zero exactly one exactly two more than two zero slope ? ? ? ? (A) 4 (B) 5 (C) 6 (D) 7 (E) 9 nonzero rational slope ? ? ? ? irrational slope ? ? ? ?",,数论,整数构造,整数;构造,用整数范围、构造和极值条件筛选可能值。,
2024,AMC 10,B,20,2024 AMC 10B Problem 20,Three different pairs of shoes are placed in a row so that no left shoe is next to a right shoe from a different pair. In how many ways can these six shoes be lined up? (A) 60 (B) 72 (C) 90 (D) 108 (E) 120,,组合数学,排列组合,排列组合;计数,用分组、排列组合或容斥完成计数。,
2024,AMC 10,B,21,2024 AMC 10B Problem 21,"Two straight pipes (circular cylinders), with radii 1 and 1 , lie parallel and in contact on a flat floor.",,几何,空间几何,空间几何;体积,用截面、相似、体积或空间距离关系建模。,
2024,AMC 10,B,22,2024 AMC 10B Problem 22,"A group of 16 people will be partitioned into 4 indistinguishable 4-person committees. Each committee will have one chairperson and one secretary. The number of different ways to make these assignments can be written as 3rM, where r and M are positive integers and M is not divisible by 3. What is r? (A) 5 (B) 6 (C) 7 (D) 8 (E) 9",,组合数学,排列组合,排列组合;计数,用分组、排列组合或容斥完成计数。,
2024,AMC 10,B,23,2024 AMC 10B Problem 23,"The Fibonacci numbers are defined by F = 1, F = 1, and F = F + F for n 3. What is 1 2 n n−1 n−2 ≥ F F F F 2 4 6 20 + + + + ? F F F · · · F 1 2 3 10 (A) 318 (B) 319 (C) 320 (D) 321 (E) 322",,代数,数列与递推,数列;递推,从递推式或数列结构中找显式式、周期或求和规律。,自动分类依据较弱，按代数主线暂归类
2024,AMC 10,B,24,2024 AMC 10B Problem 24,"Let m m2 m4 m8 P (m) = + + + . 2 4 8 8 How many of the values of P (2022), P (2023), P (2024), and P (2025) are integers? (A) 0 (B) 1 (C) 2 (D) 3 (E) 4",,数论,整数构造,整数;构造,用整数范围、构造和极值条件筛选可能值。,
2024,AMC 10,B,25,2024 AMC 10B Problem 25,"Each of 27 bricks (right rectangular prisms) has dimensions a b c, where a, b, and c are × × pairwise relatively prime positive integers. These bricks are arranged to form a 3 3 3 block, × × as shown on the left below. A 28[sup]th[/sup] brick with the same dimensions is introduced, and these bricks are reconfigured into a 2 2 7 block, shown on the right. The new block is 1 unit × × taller, 1 unit wider, and 1 unit deeper than the old one. What is a + b + c? png (A) 88 (B) 89 (C) 90 (D) 91 (E) 92 –",,组合数学,排列组合,排列组合;计数,用分组、排列组合或容斥完成计数。,题面包含图形
